,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,18635,"Shelton, Robby",0.80,0.05,0.00,0.92,24.11,-0.04,182.00,0.63,0.05,0.00,0.93,31.15,-0.02,272.00,0.78,0.04,0.00,0.91,17.63,0.00,56.00,0.37,0.10,0.00,0.94,56.11,-0.01,94.00,0.43,0.04,0.00,0.94,45.61,-0.01,115.00,0.45,0.06,0.00,0.91,38.83,-0.05,99
,27900,"Potgieter, Aldrich",0.82,0.10,1.00,0.93,23.85,-0.01,42.00,0.66,0.03,1.00,0.95,33.33,-0.02,58.00,0.83,0.08,1.00,0.92,19.03,-0.05,13.00,,,,,,,,0.34,0.06,1.00,0.94,48.21,-0.02,33.00,0.59,0.04,0.00,0.96,38.06,-0.03,27
,28984,"Puig, David",0.76,0.08,1.00,0.90,23.45,-0.02,40.00,0.64,0.13,1.00,0.88,31.13,-0.02,60.00,0.80,0.11,0.00,0.94,19.12,0.01,18.00,0.35,0.07,0.00,0.90,88.03,-0.05,31.00,0.47,0.00,1.00,0.97,48.79,0.00,37.00,0.57,0.04,0.00,0.93,35.57,-0.06,27
,7900,"Haas, Bill",0.76,0.10,0.00,0.89,25.94,-0.05,91.00,0.67,0.06,0.00,0.92,34.32,-0.02,117.00,0.94,0.14,0.00,0.95,20.47,-0.01,21.00,0.30,0.00,0.00,0.94,57.86,-0.04,48.00,0.52,0.07,0.00,1.00,45.59,0.04,62.00,0.69,0.05,0.00,0.95,39.20,0.03,65
,22050,"Suh, Justin",0.78,0.07,0.00,0.92,24.35,-0.03,232.00,0.65,0.06,0.00,0.90,33.15,-0.02,253.00,0.85,0.05,0.00,0.99,16.26,-0.02,67.00,0.37,0.06,0.00,0.97,67.13,0.02,66.00,0.46,0.02,0.00,0.92,51.96,-0.06,134.00,0.58,0.04,0.00,0.99,34.23,0.02,93
,25908,"Whaley, Vince",0.76,0.06,0.00,0.93,24.10,-0.05,214.00,0.64,0.06,0.00,0.96,33.39,-0.02,322.00,0.83,0.16,0.00,0.93,17.46,0.06,84.00,0.32,0.05,0.00,0.97,60.70,0.02,143.00,0.37,0.03,0.00,0.94,51.90,-0.07,154.00,0.60,0.05,0.00,0.92,40.02,-0.01,156
,16841,"Lee, Min Woo",0.76,0.05,0.00,0.91,24.47,-0.07,279.00,0.64,0.05,0.00,0.93,32.93,-0.02,360.00,0.88,0.07,0.00,0.94,17.45,-0.01,87.00,0.35,0.05,0.00,0.95,67.39,-0.03,109.00,0.47,0.06,0.00,0.97,47.83,0.01,184.00,0.57,0.06,0.00,0.94,37.41,0.01,180
,23656,"Young, Carson",0.79,0.09,0.00,0.93,23.24,0.02,298.00,0.66,0.05,0.00,0.91,33.04,-0.02,392.00,0.78,0.05,0.00,0.92,19.08,-0.04,94.00,0.39,0.02,0.00,0.98,62.36,0.01,108.00,0.44,0.04,0.00,0.96,48.71,-0.02,191.00,0.57,0.04,0.00,0.94,40.98,-0.02,103
,24837,"Goodwin, Noah",,,,,,,,0.61,0.06,1.00,0.91,32.41,-0.02,63.00,0.89,0.00,1.00,0.92,19.76,-0.05,12.00,0.48,0.14,1.00,1.00,54.33,0.10,22.00,0.47,0.03,1.00,1.00,45.20,0.06,29.00,0.30,0.08,1.00,0.85,49.58,-0.13,13
,28635,"McCarty, Matt",0.80,0.08,0.00,0.95,25.68,-0.02,116.00,0.63,0.05,0.00,0.95,31.34,-0.02,173.00,0.85,0.05,0.00,0.97,18.13,0.00,38.00,0.48,0.02,0.00,0.95,60.44,0.06,42.00,0.48,0.03,0.00,0.94,49.82,-0.05,90.00,0.63,0.07,0.00,0.94,36.01,-0.01,46
,15556,"Hughes, Mackenzie",0.79,0.08,0.00,0.95,23.54,0.00,328.00,0.68,0.04,0.00,0.94,33.95,-0.03,463.00,0.88,0.11,0.00,0.94,16.88,0.01,82.00,0.35,0.05,0.00,0.96,60.12,0.01,197.00,0.47,0.04,0.00,0.96,50.35,-0.01,245.00,0.56,0.08,0.00,0.91,41.10,-0.03,197
,11117,"Noh, S.Y.",0.77,0.06,0.00,0.96,25.23,-0.02,72.00,0.70,0.08,0.00,0.91,35.42,-0.03,105.00,0.80,0.03,0.00,0.93,18.17,-0.02,29.00,0.44,0.05,0.00,0.98,68.51,0.02,43.00,0.55,0.06,0.00,0.94,46.88,-0.02,53.00,0.59,0.15,0.00,0.90,34.37,0.12,40
,14196,"Meronk, Adrian",0.79,0.02,1.00,0.98,20.79,0.00,52.00,0.68,0.05,0.00,0.88,30.81,-0.03,82.00,0.81,0.10,0.00,0.86,17.55,0.02,21.00,0.33,0.09,0.00,0.85,69.65,-0.08,34.00,0.41,0.02,0.00,0.88,63.90,-0.12,42.00,0.66,0.11,0.00,0.90,39.12,0.02,19
,27820,"Pak, John",,,,,,,,0.67,0.02,1.00,0.98,32.59,-0.03,59.00,1.00,0.09,1.00,1.00,14.47,0.12,11.00,,,,,,,,0.49,0.09,1.00,0.94,51.57,0.00,33.00,0.42,0.09,1.00,0.82,42.72,-0.06,11
,13412,"Olesen, Thorbjorn",0.78,0.06,0.00,0.92,24.08,-0.03,176.00,0.66,0.05,0.00,0.94,33.37,-0.03,273.00,0.87,0.08,0.00,0.94,14.35,0.05,63.00,0.33,0.07,0.00,0.93,63.69,-0.03,122.00,0.43,0.04,0.00,0.95,45.02,0.00,143.00,0.67,0.06,0.00,0.94,37.66,0.07,85
,15676,"Norgaard, Niklas",0.86,0.10,1.00,0.98,20.62,0.07,40.00,0.67,0.04,0.00,0.95,34.24,-0.03,79.00,,,,,,,,0.42,0.14,0.00,0.93,51.69,0.09,28.00,0.56,0.06,1.00,1.00,42.36,0.08,32.00,0.64,0.10,0.00,0.95,33.54,0.06,21
,27164,"Phillips, Chandler",0.73,0.09,0.00,0.92,21.11,0.01,310.00,0.62,0.06,0.00,0.93,32.62,-0.03,435.00,0.80,0.09,0.00,0.91,18.99,-0.04,89.00,0.34,0.03,0.00,0.91,66.60,-0.06,136.00,0.41,0.08,0.00,0.94,45.75,0.02,207.00,0.54,0.05,0.00,0.95,40.22,-0.01,149
,5716,"Harrington, Padraig",0.80,0.07,1.00,1.00,20.42,0.03,46.00,0.60,0.05,0.00,0.94,35.13,-0.03,78.00,0.85,0.07,1.00,0.93,20.75,0.00,14.00,0.17,0.00,0.00,0.91,54.09,-0.09,32.00,0.26,0.03,1.00,0.90,55.07,-0.14,38.00,0.74,0.10,0.00,0.95,29.34,0.10,20
,9771,"Day, Jason",0.81,0.07,0.00,0.93,22.24,-0.01,292.00,0.66,0.05,0.00,0.92,32.80,-0.03,423.00,0.87,0.10,0.00,0.94,16.52,0.01,84.00,0.36,0.06,0.00,0.98,60.95,0.02,158.00,0.48,0.05,0.00,0.98,47.65,0.02,232.00,0.57,0.04,0.00,0.96,39.77,-0.01,134
,13127,"Tway, Kevin",0.77,0.03,0.00,0.89,28.94,-0.09,153.00,0.65,0.04,0.00,0.92,33.97,-0.03,253.00,0.87,0.08,0.00,0.95,18.78,-0.04,60.00,0.38,0.04,0.00,0.99,54.69,0.03,86.00,0.45,0.05,0.00,0.92,55.19,-0.06,128.00,0.62,0.06,0.00,0.93,43.45,-0.01,118
,19396,"Knapp, Jake",0.80,0.09,0.00,0.94,22.57,0.02,277.00,0.65,0.05,0.00,0.92,33.28,-0.03,386.00,0.86,0.09,0.00,0.95,17.79,-0.02,94.00,0.38,0.05,0.00,0.97,61.81,0.01,191.00,0.53,0.07,0.00,0.96,46.11,0.04,224.00,0.58,0.04,0.00,0.91,40.03,-0.02,147
,19948,"Taylor, Ben",0.81,0.01,0.00,0.92,27.38,-0.08,166.00,0.64,0.05,0.00,0.91,33.31,-0.03,218.00,0.87,0.10,0.00,0.98,15.65,0.05,51.00,0.34,0.06,0.00,0.94,62.06,-0.02,94.00,0.30,0.03,0.00,0.93,51.33,-0.08,107.00,0.57,0.02,0.00,0.96,44.92,-0.05,99
,13497,"Lee, K.H.",0.84,0.07,0.00,0.95,21.15,0.02,252.00,0.68,0.03,0.00,0.93,32.74,-0.03,384.00,0.86,0.07,0.00,0.95,16.85,0.02,100.00,0.28,0.02,0.00,0.93,77.14,-0.09,112.00,0.43,0.03,0.00,0.96,51.88,-0.05,177.00,0.49,0.06,0.00,0.95,39.43,-0.03,127
,6169,"Kuchar, Matt",0.82,0.08,0.00,0.96,20.95,0.04,268.00,0.69,0.06,0.00,0.94,34.38,-0.04,385.00,0.85,0.08,0.00,0.93,17.18,0.01,103.00,0.27,0.03,0.00,0.94,79.43,-0.07,107.00,0.49,0.04,0.00,0.98,49.95,0.00,190.00,0.54,0.05,0.00,0.94,34.28,0.05,107
,12422,"Johnson, Dustin",0.87,0.05,1.00,0.95,26.04,-0.02,40.00,0.62,0.03,1.00,0.94,30.36,-0.04,66.00,0.94,0.10,0.00,0.95,13.24,0.06,21.00,0.28,0.04,1.00,0.96,56.29,-0.07,24.00,0.39,0.05,0.00,0.93,52.14,0.00,44.00,0.60,0.07,0.00,0.87,40.43,-0.08,15
,14926,"Malnati, Peter",0.79,0.07,0.00,0.91,22.73,-0.01,274.00,0.63,0.06,0.00,0.93,35.02,-0.04,386.00,0.83,0.07,0.00,0.96,16.55,0.03,96.00,0.34,0.05,0.00,0.94,63.68,-0.02,165.00,0.35,0.05,0.00,0.92,54.06,-0.08,196.00,0.61,0.03,0.00,0.94,36.25,0.01,179
,18187,"Duncan, Tyler",0.79,0.09,0.00,0.88,25.48,-0.05,168.00,0.67,0.04,0.00,0.95,33.87,-0.04,234.00,0.78,0.03,0.00,0.84,22.25,-0.13,67.00,0.42,0.06,0.00,0.96,62.40,0.04,51.00,0.46,0.03,0.00,0.94,45.97,-0.02,116.00,0.52,0.04,0.00,0.98,41.62,-0.03,82
,19872,"Riley, Davis",0.78,0.07,0.00,0.93,22.85,-0.01,238.00,0.66,0.05,0.00,0.91,34.00,-0.04,339.00,0.81,0.06,0.00,0.91,16.84,0.00,85.00,0.30,0.04,0.00,0.92,64.93,-0.03,132.00,0.40,0.02,0.00,0.90,54.74,-0.11,165.00,0.52,0.07,0.00,0.92,39.43,-0.01,165
,21412,"Capan III, Frankie",0.75,0.02,1.00,0.96,20.63,-0.01,46.00,0.59,0.02,0.00,0.97,35.84,-0.04,106.00,0.90,0.11,0.00,0.95,14.99,0.07,19.00,0.33,0.06,0.00,0.89,57.26,-0.08,71.00,0.46,0.04,0.00,0.90,53.58,-0.03,52.00,0.51,0.02,0.00,0.96,40.18,-0.03,45
,27194,"Hall, Harry",0.80,0.06,0.00,0.96,21.41,0.02,278.00,0.63,0.04,0.00,0.94,34.28,-0.04,406.00,0.75,0.11,0.00,0.92,17.78,0.00,119.00,0.32,0.06,0.00,0.97,63.17,0.00,145.00,0.47,0.10,0.00,0.96,48.94,0.03,177.00,0.53,0.09,0.00,0.97,38.68,0.01,169
,7955,"Watney, Nick",0.72,0.00,1.00,0.87,29.21,-0.15,47.00,0.65,0.07,1.00,0.87,36.94,-0.04,61.00,0.98,0.12,0.00,1.00,13.67,0.12,17.00,0.30,0.06,0.00,0.94,72.46,-0.03,36.00,,,,,,,,0.61,0.05,0.00,0.96,37.21,0.05,44
,11049,"Simpson, Webb",0.80,0.04,0.00,0.94,23.55,-0.03,185.00,0.60,0.06,0.00,0.95,31.33,-0.04,255.00,0.84,0.09,0.00,0.87,20.71,-0.03,47.00,0.43,0.07,0.00,0.99,49.89,0.08,81.00,0.43,0.04,0.00,0.95,49.18,-0.05,93.00,0.51,0.09,0.00,0.95,40.31,-0.01,92
,19840,"Ramey, Chad",0.81,0.08,0.00,0.96,23.31,0.01,265.00,0.63,0.06,0.00,0.93,34.24,-0.04,385.00,0.83,0.04,0.00,0.92,21.35,-0.08,90.00,0.39,0.06,0.00,0.97,62.24,0.03,110.00,0.49,0.05,0.00,0.96,48.27,0.01,194.00,0.58,0.08,0.00,0.95,39.05,0.02,113
,14967,"Hadley, Chesson",0.80,0.06,0.00,0.93,22.06,0.00,234.00,0.64,0.05,0.00,0.93,34.04,-0.04,239.00,0.81,0.03,0.00,0.90,18.96,-0.08,62.00,0.41,0.02,0.00,0.97,66.28,0.02,68.00,0.46,0.05,0.00,0.95,52.51,-0.05,126.00,0.56,0.09,0.00,0.97,36.97,0.02,104
,17032,"Tosti, Alejandro",0.74,0.05,0.00,0.91,25.04,-0.07,224.00,0.67,0.04,0.00,0.91,32.83,-0.04,348.00,0.85,0.11,0.00,0.88,18.43,0.00,86.00,0.40,0.06,0.00,0.93,55.70,0.00,126.00,0.43,0.07,0.00,0.94,47.83,-0.04,152.00,0.52,0.05,0.00,0.94,39.04,-0.05,167
,18424,"Roy, Kevin",0.85,0.10,0.00,0.93,24.33,0.01,67.00,0.64,0.03,0.00,0.94,32.78,-0.04,99.00,0.87,0.00,0.00,0.96,19.43,-0.06,27.00,0.35,0.04,1.00,0.92,63.87,0.01,25.00,0.54,0.15,0.00,1.00,42.83,0.12,48.00,0.70,0.10,0.00,0.97,29.20,0.09,30
,32152,"Brown, Blades",,,,,,,,0.68,0.04,1.00,1.00,34.99,-0.04,48.00,0.90,0.07,1.00,0.93,17.23,0.02,14.00,0.49,0.00,1.00,0.95,57.21,0.10,20.00,,,,,,,,,,,,,,
,11082,"Burgoon, Bronson",0.68,0.10,1.00,0.97,27.02,-0.06,39.00,0.57,0.06,0.00,0.91,33.16,-0.04,69.00,0.90,0.00,0.00,1.00,19.90,-0.05,15.00,0.30,0.00,0.00,0.93,64.74,-0.06,28.00,0.37,0.03,1.00,0.94,42.66,0.01,32.00,0.58,0.04,0.00,0.96,32.57,0.01,27
,18579,"Cook, Austin",0.77,0.06,0.00,0.92,23.70,-0.01,85.00,0.62,0.06,0.00,0.90,34.97,-0.04,142.00,0.88,0.06,0.00,0.97,15.42,0.04,32.00,0.39,0.00,0.00,0.92,68.99,-0.03,48.00,0.44,0.05,0.00,0.87,52.08,-0.07,74.00,0.51,0.05,0.00,0.92,42.55,-0.08,37
,14799,"Barnes, Erik",0.75,0.11,0.00,0.89,23.95,0.00,131.00,0.64,0.07,0.00,0.91,35.36,-0.04,185.00,0.86,0.14,0.00,0.94,17.56,0.03,49.00,0.32,0.02,0.00,0.93,79.07,-0.07,82.00,0.41,0.07,0.00,0.92,59.33,-0.07,83.00,0.49,0.02,0.00,0.86,45.27,-0.14,95
,21688,"Kim, S.H.",0.68,0.06,0.00,0.88,26.98,-0.09,258.00,0.63,0.06,0.00,0.91,34.62,-0.04,378.00,0.78,0.15,0.00,0.95,19.72,0.01,76.00,0.27,0.04,0.00,0.95,66.57,-0.02,148.00,0.44,0.04,0.00,0.94,51.67,-0.05,185.00,0.53,0.07,0.00,0.93,43.99,-0.05,148
,22002,"Dumont De Chassart, Adrien",0.76,0.09,0.00,0.92,22.87,0.00,202.00,0.66,0.04,0.00,0.93,34.25,-0.04,228.00,0.76,0.00,0.00,0.91,17.50,-0.09,63.00,0.34,0.05,0.00,0.93,71.68,-0.03,104.00,0.50,0.03,0.00,0.95,48.92,-0.04,119.00,0.54,0.05,0.00,0.94,40.92,-0.02,113
,24342,"Higgo, Garrick",0.75,0.06,0.00,0.92,24.60,-0.04,201.00,0.64,0.05,0.00,0.91,34.47,-0.04,231.00,0.90,0.07,0.00,0.95,16.74,0.00,75.00,0.27,0.01,0.00,0.94,67.44,-0.08,88.00,0.46,0.06,0.00,0.92,50.53,-0.02,111.00,0.56,0.09,0.00,0.95,41.92,0.01,118
,31212,"Chandler, Will",,,,,,,,0.64,0.02,1.00,0.94,34.58,-0.05,50.00,0.67,0.08,1.00,0.92,24.82,-0.19,13.00,0.35,0.10,0.00,0.97,67.59,0.03,29.00,0.39,0.07,1.00,0.93,56.69,-0.08,30.00,0.58,0.00,0.00,0.95,45.09,-0.07,21
,26657,"Fisk, Steven",0.81,0.06,1.00,0.93,22.40,-0.01,53.00,0.69,0.03,0.00,0.94,36.04,-0.05,100.00,0.84,0.00,0.00,0.91,20.38,-0.08,21.00,0.49,0.10,0.00,1.00,46.36,0.12,31.00,0.47,0.02,0.00,0.93,52.25,-0.06,45.00,0.56,0.03,0.00,0.97,40.43,-0.02,32
,21875,"Widing, Tim",0.86,0.05,1.00,0.97,23.53,0.03,39.00,0.66,0.04,0.00,0.91,34.63,-0.05,69.00,0.81,0.00,1.00,0.83,28.07,-0.25,12.00,0.25,0.06,0.00,0.94,54.58,-0.01,36.00,0.46,0.12,0.00,0.93,49.61,0.00,41.00,0.50,0.04,0.00,0.96,40.70,-0.02,23
,21944,"Moore, Taylor",0.76,0.04,0.00,0.92,24.66,-0.05,338.00,0.64,0.05,0.00,0.91,34.51,-0.05,519.00,0.86,0.06,0.00,0.95,18.61,-0.02,121.00,0.36,0.06,0.00,0.95,57.46,0.01,172.00,0.49,0.05,0.00,0.97,50.06,0.00,248.00,0.59,0.05,0.00,0.96,39.10,0.01,186
,32319,"Koivun, Jackson",0.81,0.03,0.00,0.95,23.40,-0.04,60.00,0.62,0.00,1.00,0.96,30.33,-0.05,66.00,0.67,0.00,1.00,0.91,20.41,-0.16,11.00,0.27,0.12,0.00,0.96,80.03,-0.05,26.00,0.37,0.00,0.00,0.97,49.97,-0.08,39.00,0.47,0.05,0.00,0.95,44.82,0.00,19
,13305,"Chappell, Kevin",0.78,0.05,0.00,0.93,23.94,-0.03,157.00,0.65,0.04,0.00,0.91,36.01,-0.05,181.00,0.91,0.09,0.00,0.96,18.81,-0.01,44.00,0.39,0.04,0.00,0.91,58.45,-0.03,56.00,0.41,0.07,0.00,0.93,47.24,0.01,82.00,0.66,0.05,0.00,0.92,37.76,0.00,74
,14140,"Higgs, Harry",0.73,0.05,0.00,0.91,25.98,-0.07,76.00,0.59,0.06,0.00,0.92,33.30,-0.05,113.00,0.93,0.04,0.00,1.00,19.35,-0.05,24.00,0.37,0.02,0.00,0.93,64.95,-0.03,45.00,0.48,0.06,0.00,0.98,47.05,0.04,51.00,0.49,0.05,0.00,0.83,42.06,-0.07,42
,8820,"Snedeker, Brandt",0.84,0.07,0.00,0.96,20.99,0.05,216.00,0.65,0.06,0.00,0.92,35.02,-0.05,310.00,0.83,0.05,0.00,0.94,19.61,-0.01,66.00,0.30,0.04,0.00,0.95,67.91,-0.07,98.00,0.36,0.03,0.00,0.95,61.80,-0.12,162.00,0.53,0.07,0.00,0.95,37.24,0.00,108
,14016,"Campillo, Jorge",0.81,0.07,0.00,0.94,23.53,-0.01,125.00,0.60,0.03,0.00,0.91,33.58,-0.05,208.00,0.83,0.03,0.00,0.97,16.13,-0.01,32.00,0.40,0.11,0.00,1.00,49.55,0.10,86.00,0.54,0.09,0.00,0.96,43.89,0.05,110.00,0.70,0.07,0.00,0.94,35.38,0.06,68
,17266,"Yuan, Carl",0.72,0.09,0.00,0.91,23.87,-0.06,167.00,0.59,0.06,0.00,0.90,33.45,-0.05,256.00,0.86,0.06,0.00,0.91,17.58,-0.01,66.00,0.26,0.03,0.00,0.95,64.54,-0.06,91.00,0.43,0.07,0.00,0.95,41.73,0.02,109.00,0.48,0.08,0.00,0.92,44.25,-0.06,108
,10423,"Brehm, Ryan",0.77,0.07,0.00,0.94,24.67,-0.03,129.00,0.60,0.05,0.00,0.91,36.81,-0.05,168.00,0.78,0.05,0.00,0.88,22.30,-0.16,42.00,0.42,0.06,0.00,0.96,58.21,0.00,67.00,0.50,0.00,0.00,0.97,45.69,0.01,90.00,0.51,0.02,0.00,0.94,39.36,-0.02,82
,16566,"Barjon, Paul",0.69,0.07,0.00,0.85,29.23,-0.11,138.00,0.63,0.05,0.00,0.92,35.29,-0.05,183.00,0.63,0.03,0.00,0.72,25.14,-0.17,32.00,0.30,0.03,0.00,0.98,57.85,-0.02,64.00,0.55,0.05,0.00,0.95,45.54,0.00,96.00,0.46,0.04,0.00,0.92,40.26,-0.05,92
,11328,"Kisner, Kevin",0.78,0.05,0.00,0.95,23.87,-0.02,152.00,0.62,0.03,0.00,0.92,35.40,-0.05,299.00,0.92,0.05,0.00,0.98,19.16,-0.04,59.00,0.31,0.04,0.00,0.95,61.83,-0.02,98.00,0.41,0.03,0.00,0.92,59.38,-0.08,118.00,0.58,0.04,0.00,0.95,39.64,-0.03,81
,16757,"Dou, Zecheng",0.76,0.02,1.00,0.90,27.23,-0.08,52.00,0.68,0.05,0.00,0.91,31.00,-0.05,76.00,0.65,0.00,1.00,0.69,29.50,-0.23,13.00,0.43,0.09,0.00,0.97,61.52,0.05,34.00,0.65,0.05,0.00,0.97,44.79,0.10,39.00,0.50,0.08,0.00,0.95,44.21,-0.07,37
,18105,"Lawrence, Thriston",0.76,0.09,0.00,0.91,23.93,0.00,70.00,0.59,0.03,0.00,0.92,33.25,-0.05,119.00,0.91,0.07,0.00,0.96,16.20,0.04,28.00,0.40,0.13,0.00,0.95,39.94,0.08,40.00,0.50,0.09,0.00,0.99,41.97,0.07,65.00,0.46,0.06,0.00,0.88,44.73,-0.04,50
,19208,"Endycott, Harrison",0.71,0.05,0.00,0.95,25.90,-0.06,81.00,0.63,0.01,0.00,0.91,33.92,-0.06,111.00,0.92,0.13,0.00,0.96,21.10,0.02,23.00,0.40,0.03,0.00,0.94,70.21,-0.03,34.00,0.47,0.03,0.00,0.95,47.55,-0.02,61.00,0.46,0.06,0.00,0.83,46.06,-0.14,35
,5321,"Woods, Tiger",,,,,,,,0.59,0.05,1.00,0.99,34.32,-0.06,65.00,0.80,0.07,1.00,0.93,19.86,-0.04,14.00,0.34,0.05,1.00,0.95,72.77,-0.01,19.00,0.44,0.03,1.00,0.94,48.89,-0.02,36.00,,,,,,,
,6931,"Byrd, Jonathan",0.89,0.05,1.00,1.00,20.88,0.07,44.00,0.65,0.04,0.00,0.94,35.12,-0.06,79.00,0.92,0.16,0.00,1.00,14.27,0.09,19.00,0.37,0.00,1.00,0.95,59.41,0.02,20.00,0.55,0.00,1.00,0.88,49.94,-0.07,32.00,0.74,0.06,0.00,0.94,34.69,0.10,17
,7881,"Kang, Sung",,,,,,,,0.61,0.00,1.00,0.93,33.85,-0.06,60.00,,,,,,,,0.43,0.13,1.00,0.96,51.49,0.02,24.00,0.38,0.08,1.00,0.92,55.14,-0.10,37.00,0.67,0.00,0.00,0.95,32.28,-0.01,19
,4163,"Donald, Luke",,,,,,,,0.62,0.05,1.00,0.91,31.77,-0.06,64.00,0.86,0.05,0.00,0.95,15.81,0.01,19.00,0.27,0.04,1.00,0.87,62.31,-0.07,23.00,0.43,0.02,0.00,0.91,51.94,-0.04,44.00,0.51,0.09,0.00,0.96,34.56,0.08,22
,21074,"Nakajima, Keita",0.91,0.09,1.00,0.93,22.97,-0.03,44.00,0.70,0.04,1.00,0.93,34.82,-0.06,57.00,,,,,,,,,,,,,,,0.46,0.00,1.00,0.88,55.72,-0.16,32.00,0.65,0.07,0.00,1.00,37.37,0.05,15
,1547,"Mickelson, Phil",,,,,,,,0.69,0.03,1.00,0.97,37.72,-0.06,61.00,0.87,0.10,0.00,1.00,12.61,0.13,20.00,0.32,0.04,1.00,0.96,66.11,-0.04,25.00,0.54,0.06,0.00,0.98,49.31,0.10,47.00,0.67,0.14,0.00,0.91,31.54,0.12,22
,21995,"Springer, Hayden",0.77,0.08,0.00,0.93,24.17,-0.02,187.00,0.60,0.04,0.00,0.92,34.20,-0.06,304.00,0.86,0.10,0.00,0.96,15.66,0.06,81.00,0.42,0.09,0.00,0.95,61.93,0.05,91.00,0.47,0.04,0.00,0.94,47.51,-0.03,142.00,0.57,0.03,0.00,0.92,40.64,-0.02,152
,7960,"List, Luke",0.79,0.09,0.00,0.91,25.57,-0.03,233.00,0.60,0.06,0.00,0.89,35.19,-0.06,305.00,0.73,0.03,0.00,0.88,22.85,-0.15,67.00,0.30,0.06,0.00,0.97,62.62,-0.01,128.00,0.49,0.08,0.00,0.94,47.36,0.00,154.00,0.59,0.05,0.00,0.97,38.12,0.01,118
,7305,"Gutschewski, Scott",0.82,0.09,0.00,0.90,23.26,0.01,136.00,0.60,0.05,0.00,0.89,34.17,-0.06,149.00,0.87,0.10,0.00,0.95,17.61,-0.04,40.00,0.24,0.02,0.00,1.00,77.25,-0.10,61.00,0.56,0.06,0.00,0.93,48.87,-0.03,73.00,0.54,0.10,0.00,0.94,36.69,0.01,63
,16341,"Peterson, Paul",,,,,,,,0.61,0.04,0.00,0.92,37.61,-0.06,98.00,0.91,0.00,0.00,1.00,16.99,0.02,17.00,,,,,,,,0.43,0.08,1.00,1.00,52.78,-0.01,38.00,0.60,0.06,0.00,0.94,37.95,-0.05,17
,30892,"Riedel, Matthew",,,,,,,,0.58,0.00,1.00,0.96,36.67,-0.06,52.00,,,,,,,,,,,,,,,,,,,,,,0.66,0.00,0.00,0.95,33.86,0.02,19
,22087,"Paul, Jeremy",0.90,0.07,1.00,0.96,20.61,0.06,46.00,0.64,0.06,0.00,0.90,36.63,-0.07,71.00,0.95,0.07,1.00,1.00,17.71,0.00,14.00,0.30,0.06,0.00,0.94,66.32,-0.05,32.00,0.38,0.00,1.00,0.93,48.49,-0.10,29.00,0.65,0.05,0.00,1.00,33.18,0.10,21
,15473,"Long, Adam",0.72,0.04,0.00,0.95,24.85,-0.05,55.00,0.61,0.02,0.00,0.95,37.38,-0.07,92.00,0.95,0.12,0.00,1.00,15.23,0.07,25.00,0.41,0.10,0.00,1.00,53.57,0.05,39.00,0.41,0.02,0.00,0.91,54.18,-0.05,44.00,0.56,0.08,0.00,0.95,41.18,0.00,37
,21235,"Albertson, Anders",0.81,0.09,0.00,0.93,24.76,-0.01,59.00,0.64,0.04,0.00,0.94,36.71,-0.07,81.00,0.87,0.04,0.00,0.96,18.24,0.00,27.00,0.35,0.11,0.00,0.97,48.76,0.04,36.00,0.34,0.05,0.00,0.83,57.83,-0.13,41.00,0.56,0.05,0.00,0.98,41.73,-0.02,40
