,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,6093,"Rose, Justin",0.824,0.093,0,0.927,18.837,0.031,205,0.720,0.072,0,0.965,27.439,0.036,346.000,0.903,0.100,0,0.986,15.851,0.057,70.000,0.427,0.036,0,0.945,55.631,0.038,110.000,0.465,0.057,0,0.971,51.285,0.006,175,0.591,0.095,0,0.973,40.534,0.012,74
,25157,"Hodges, Lee",0.825,0.036,0,0.959,21.927,-0.001,196,0.717,0.061,0,0.960,29.339,0.036,277.000,0.830,0.086,0,0.966,18.050,-0.035,58.000,0.320,0.024,0,0.963,58.231,-0.021,82.000,0.537,0.097,0,0.986,41.394,0.079,145,0.534,0.112,0,0.944,37.491,0.029,89
,13872,"Bradley, Keegan",0.845,0.074,0,0.981,18.748,0.037,258,0.689,0.066,0,0.965,27.583,0.035,424.000,0.768,0.074,0,0.904,18.690,-0.043,94.000,0.302,0.026,0,0.949,71.727,-0.036,117.000,0.508,0.042,0,0.963,43.029,0.024,216,0.566,0.080,0,0.920,37.357,0.008,112
,32330,"Clanton, Luke",0.812,0.062,0,0.961,22.467,-0.004,178,0.684,0.070,0,0.951,29.307,0.035,243.000,0.854,0.059,0,0.941,20.268,-0.050,51.000,0.434,0.050,0,0.963,54.807,0.091,80.000,0.459,0.030,0,0.947,45.343,-0.017,133,0.480,0.078,0,0.956,38.796,-0.004,90
,18628,"Campbell, Brian",0.806,0.079,0,0.936,21.643,0.012,202,0.689,0.050,0,0.948,29.391,0.033,381.000,0.881,0.100,0,0.930,19.765,-0.015,100.000,0.333,0.052,0,0.948,61.826,-0.011,115.000,0.405,0.056,0,0.972,47.426,-0.013,214,0.526,0.052,0,0.974,36.912,-0.028,77
,5768,"Hoffman, Charley",0.729,0.096,0,0.904,23.751,-0.021,115,0.655,0.062,0,0.932,28.977,0.032,146.000,0.814,0.065,0,0.903,18.482,-0.037,31.000,0.367,0.000,0,0.979,56.219,0.001,47.000,0.394,0.025,0,0.926,43.656,-0.069,81,0.514,0.061,0,0.939,42.913,-0.051,49
,17536,"Spaun, J.J.",0.800,0.093,0,0.938,19.779,0.035,324,0.717,0.065,0,0.939,28.757,0.032,443.000,0.896,0.110,0,0.939,15.847,0.047,82.000,0.422,0.108,0,0.985,62.447,0.096,130.000,0.526,0.049,0,0.969,41.742,0.045,225,0.581,0.034,0,0.966,34.230,0.044,117
,20722,"Schmid, Matti",0.715,0.056,0,0.897,24.881,-0.051,233,0.751,0.067,0,0.944,29.690,0.032,360.000,0.790,0.039,0,0.921,18.727,-0.072,76.000,0.319,0.036,0,0.982,57.930,0.003,111.000,0.539,0.069,0,0.962,40.851,0.031,159,0.550,0.049,0,0.944,41.605,-0.026,142
,23602,"Hojgaard, Nicolai",0.785,0.089,0,0.930,20.448,-0.012,158,0.740,0.075,0,0.961,29.992,0.032,279.000,0.898,0.151,0,0.981,14.926,0.099,53.000,0.331,0.105,0,0.943,57.456,0.031,105.000,0.560,0.035,0,0.972,39.670,0.052,143,0.577,0.022,0,0.891,41.238,-0.023,92
,12808,"Grillo, Emiliano",0.816,0.095,0,0.956,20.415,0.027,338,0.706,0.065,0,0.955,29.097,0.031,464.000,0.851,0.101,0,0.962,16.219,0.033,79.000,0.345,0.067,0,0.942,58.540,-0.015,104.000,0.517,0.062,0,0.965,40.019,0.049,227,0.520,0.052,0,0.974,38.933,0.008,115
