,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,10873,"Skinns, David",0.78,0.05,0.00,0.90,23.88,-0.04,259.00,0.70,0.06,0.00,0.96,29.53,0.03,343.00,0.82,0.10,0.00,0.94,16.94,0.02,78.00,0.41,0.05,0.00,0.97,60.20,0.04,167.00,0.50,0.04,0.00,0.96,49.05,0.00,163.00,0.57,0.07,0.00,0.93,38.23,0.01,163
,13900,"Lowry, Shane",0.81,0.06,0.00,0.95,19.88,0.03,302.00,0.72,0.07,0.00,0.95,29.35,0.03,442.00,0.90,0.12,0.00,0.96,14.60,0.07,109.00,0.36,0.07,0.00,0.98,60.23,0.04,130.00,0.54,0.08,0.00,0.95,44.89,0.05,235.00,0.63,0.09,0.00,0.96,35.21,0.06,115
,14181,"Detry, Thomas",0.80,0.07,0.00,0.94,21.93,0.00,299.00,0.68,0.07,0.00,0.95,30.15,0.03,425.00,0.91,0.07,0.00,0.96,18.11,0.03,92.00,0.37,0.07,0.00,0.97,59.37,0.04,171.00,0.46,0.02,0.00,0.95,49.25,-0.03,220.00,0.47,0.04,0.00,0.94,47.98,-0.09,135
,17081,"Sharma, Shubhankar",,,,,,,,0.69,0.06,0.00,1.00,30.13,0.03,78.00,,,,,,,,0.50,0.12,0.00,0.96,53.58,0.12,26.00,0.63,0.07,1.00,0.97,42.90,0.11,31.00,0.43,0.00,1.00,1.00,45.16,-0.09,14
,18841,"Hovland, Viktor",0.82,0.11,0.00,0.94,20.43,0.07,231.00,0.72,0.06,0.00,0.96,27.62,0.03,333.00,0.85,0.14,0.00,0.92,16.88,0.03,77.00,0.36,0.04,0.00,0.97,65.65,0.00,96.00,0.52,0.05,0.00,0.97,38.74,0.08,170.00,0.68,0.08,0.00,0.95,36.20,0.05,99
,28159,"Meissner, Mac",0.82,0.08,0.00,0.96,21.79,0.02,282.00,0.70,0.06,0.00,0.96,29.84,0.03,468.00,0.84,0.07,0.00,0.95,17.54,0.01,106.00,0.32,0.06,0.00,0.98,63.38,0.01,147.00,0.49,0.07,0.00,0.97,45.84,0.02,200.00,0.50,0.11,0.00,0.94,39.46,0.00,140
,18770,"Rozner, Antoine",0.78,0.06,0.00,0.93,22.66,-0.04,80.00,0.70,0.04,0.00,0.96,30.11,0.03,143.00,0.98,0.11,0.00,1.00,17.51,0.02,18.00,0.29,0.04,0.00,0.98,61.20,-0.02,48.00,0.49,0.08,0.00,1.00,44.50,0.10,63.00,0.54,0.03,0.00,0.97,36.38,-0.01,33
,5768,"Hoffman, Charley",0.82,0.08,0.00,0.93,22.21,0.03,237.00,0.67,0.07,0.00,0.94,29.85,0.03,327.00,0.83,0.06,0.00,0.93,17.46,-0.02,88.00,0.42,0.10,0.00,0.95,59.30,0.03,110.00,0.44,0.05,0.00,0.94,44.39,-0.02,156.00,0.56,0.06,0.00,0.96,37.64,0.02,161
,13872,"Bradley, Keegan",0.84,0.09,0.00,0.95,20.05,0.04,348.00,0.69,0.07,0.00,0.97,28.77,0.03,494.00,0.93,0.11,0.00,0.99,14.93,0.07,103.00,0.34,0.07,0.00,0.97,63.20,0.03,125.00,0.47,0.07,0.00,0.97,46.85,0.02,227.00,0.62,0.07,0.00,0.94,36.06,0.02,148
,18554,"Rai, Aaron",0.84,0.06,0.00,0.94,21.74,0.01,336.00,0.72,0.05,0.00,0.97,30.29,0.03,510.00,0.82,0.12,0.00,0.95,16.37,0.02,92.00,0.37,0.11,0.00,0.97,59.47,0.07,108.00,0.49,0.05,0.00,0.97,47.82,0.02,297.00,0.62,0.04,0.00,0.93,41.58,-0.03,85
