run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-18T21:49:34-05:00,475,2026,outright_win,32330,"Clanton, Luke",,0.007144881440618739,0.007144881440618739,,0.030089963383360233,"Clanton, Luke | market=outright_win | p_model=0.007145 | p_win=0.007145 | score=0.030090"
2026-03-18T21:49:34-05:00,475,2026,outright_win,17639,"Blair, Zac",,0.00701771784986683,0.00701771784986683,,0.01213181804667516,"Blair, Zac | market=outright_win | p_model=0.007018 | p_win=0.007018 | score=0.012132"
2026-03-18T21:49:34-05:00,475,2026,outright_win,18103,"Bezuidenhout, Christiaan",,0.007162131169837278,0.007162131169837278,,0.03250133157694477,"Bezuidenhout, Christiaan | market=outright_win | p_model=0.007162 | p_win=0.007162 | score=0.032501"
2026-03-18T21:49:34-05:00,475,2026,outright_win,17488,"Im, Sungjae",,0.007014712267210511,0.007014712267210511,,0.011703441396700107,"Im, Sungjae | market=outright_win | p_model=0.007015 | p_win=0.007015 | score=0.011703"
2026-03-18T21:49:34-05:00,475,2026,outright_win,20706,"Wallace, Matt",,0.0070762620986273015,0.0070762620986273015,,0.020439561593099943,"Wallace, Matt | market=outright_win | p_model=0.007076 | p_win=0.007076 | score=0.020440"
2026-03-18T21:49:34-05:00,475,2026,outright_win,20722,"Schmid, Matti",,0.0070536185827412504,0.0070536185827412504,,0.01723450476633012,"Schmid, Matti | market=outright_win | p_model=0.007054 | p_win=0.007054 | score=0.017235"
2026-03-18T21:49:34-05:00,475,2026,outright_win,25003,"Walker, Danny",,0.0072015982685877155,0.0072015982685877155,,0.03799672861057697,"Walker, Danny | market=outright_win | p_model=0.007202 | p_win=0.007202 | score=0.037997"
2026-03-18T21:49:34-05:00,475,2026,outright_win,16715,"Ryder, Sam",,0.007025391352456522,0.007025391352456522,,0.013224667677459228,"Ryder, Sam | market=outright_win | p_model=0.007025 | p_win=0.007025 | score=0.013225"
2026-03-18T21:49:34-05:00,475,2026,outright_win,26653,"Eckroat, Austin",,0.007287124540564225,0.007287124540564225,,0.04980277480358728,"Eckroat, Austin | market=outright_win | p_model=0.007287 | p_win=0.007287 | score=0.049803"
2026-03-18T21:49:34-05:00,475,2026,outright_win,10873,"Skinns, David",,0.006942262023878458,0.006942262023878458,,0.0013214069264977897,"Skinns, David | market=outright_win | p_model=0.006942 | p_win=0.006942 | score=0.001321"
2026-03-18T21:49:34-05:00,475,2026,outright_win,13412,"Olesen, Thorbjorn",,0.006862354545296122,0.006862354545296122,,-0.0102556434996688,"Olesen, Thorbjorn | market=outright_win | p_model=0.006862 | p_win=0.006862 | score=-0.010256"
2026-03-18T21:49:34-05:00,475,2026,outright_win,24550,"Ghim, Doug",,0.006767654335809236,0.006767654335809236,,-0.024151706840025752,"Ghim, Doug | market=outright_win | p_model=0.006768 | p_win=0.006768 | score=-0.024152"
2026-03-18T21:49:34-05:00,475,2026,outright_win,23504,"Hoey, Rico",,0.006920979222235827,0.006920979222235827,,-0.001748988803446563,"Hoey, Rico | market=outright_win | p_model=0.006921 | p_win=0.006921 | score=-0.001749"
2026-03-18T21:49:34-05:00,475,2026,outright_win,28635,"McCarty, Matt",,0.006835677415991002,0.006835677415991002,,-0.014150679386246296,"McCarty, Matt | market=outright_win | p_model=0.006836 | p_win=0.006836 | score=-0.014151"
2026-03-18T21:49:34-05:00,475,2026,outright_win,11657,"Norlander, Henrik",,0.006920897414131482,0.006920897414131482,,-0.00176080918105795,"Norlander, Henrik | market=outright_win | p_model=0.006921 | p_win=0.006921 | score=-0.001761"
