,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,13562,"Matsuyama, Hideki",0.80,0.08,0.00,0.94,20.88,0.03,304.00,0.73,0.07,0.00,0.97,27.99,0.05,381.00,0.85,0.13,0.00,0.94,14.07,0.09,79.00,0.31,0.05,0.00,0.96,57.47,0.00,152.00,0.50,0.05,0.00,0.96,43.53,0.03,202.00,0.58,0.06,0.00,0.96,37.26,0.00,155
,19190,"Hoshino, Rikuya",0.80,0.03,0.00,0.93,24.35,-0.04,61.00,0.73,0.07,0.00,0.98,28.77,0.05,122.00,0.89,0.19,0.00,1.00,14.61,0.16,21.00,0.25,0.03,0.00,0.87,69.79,-0.13,61.00,0.42,0.09,0.00,0.93,45.74,0.03,45.00,0.61,0.16,0.00,0.95,31.54,0.05,19
,12294,"Fleetwood, Tommy",0.88,0.08,0.00,0.96,20.01,0.05,316.00,0.73,0.06,0.00,0.96,28.60,0.05,457.00,0.91,0.11,0.00,0.96,16.12,0.03,75.00,0.32,0.06,0.00,0.98,70.84,0.01,128.00,0.52,0.03,0.00,0.97,47.68,0.02,242.00,0.66,0.04,0.00,0.94,39.25,0.01,82
,18628,"Campbell, Brian",0.73,0.07,0.00,0.89,26.77,-0.04,72.00,0.70,0.05,0.00,0.97,31.13,0.05,143.00,0.91,0.08,0.00,0.96,15.81,0.01,25.00,0.42,0.05,0.00,0.98,50.08,0.04,41.00,0.51,0.04,0.00,1.00,47.65,0.03,68.00,0.62,0.04,0.00,0.96,38.86,0.02,25
,7399,"Glover, Lucas",0.85,0.10,0.00,0.95,20.03,0.06,374.00,0.68,0.07,0.00,0.96,29.12,0.04,528.00,0.92,0.11,0.00,0.97,15.36,0.04,104.00,0.34,0.07,0.00,0.95,62.78,0.01,117.00,0.48,0.07,0.00,0.97,45.85,0.02,233.00,0.57,0.06,0.00,0.98,39.19,-0.01,101
,22085,"Morikawa, Collin",0.83,0.09,0.00,0.95,19.54,0.06,352.00,0.68,0.07,0.00,0.96,28.90,0.04,494.00,0.90,0.12,0.00,0.95,15.35,0.06,94.00,0.34,0.09,0.00,0.98,58.68,0.05,118.00,0.43,0.05,0.00,0.97,48.09,0.00,257.00,0.67,0.09,0.00,0.90,38.90,0.00,78
,27183,"Salinda, Isaiah",0.81,0.06,0.00,0.93,23.07,-0.02,101.00,0.74,0.08,0.00,0.99,29.47,0.04,138.00,0.89,0.12,0.00,1.00,16.68,0.07,26.00,0.26,0.02,0.00,0.94,58.62,-0.06,46.00,0.35,0.06,0.00,0.94,51.11,-0.08,83.00,0.53,0.00,0.00,0.85,41.38,-0.08,40
,11676,"Finau, Tony",0.84,0.05,0.00,0.94,23.15,-0.01,275.00,0.73,0.07,0.00,0.94,29.08,0.04,403.00,0.84,0.11,0.00,0.90,17.32,0.01,82.00,0.49,0.12,0.00,0.96,53.82,0.09,146.00,0.49,0.06,0.00,0.97,43.98,0.05,202.00,0.62,0.05,0.00,0.93,37.51,0.02,133
,17881,"Yu, Kevin",0.80,0.07,0.00,0.95,22.17,0.01,297.00,0.73,0.07,0.00,0.95,29.73,0.04,386.00,0.87,0.08,0.00,0.93,18.31,-0.01,107.00,0.42,0.08,0.00,0.96,60.08,0.05,133.00,0.48,0.05,0.00,0.96,47.63,0.01,206.00,0.47,0.07,0.00,0.92,42.26,-0.05,164
,23602,"Hojgaard, Nicolai",0.75,0.09,0.00,0.92,22.06,0.01,184.00,0.74,0.06,0.00,0.96,29.54,0.04,317.00,0.90,0.08,0.00,0.95,17.13,0.02,77.00,0.33,0.06,0.00,0.94,65.60,-0.01,125.00,0.57,0.07,0.00,0.99,41.13,0.09,134.00,0.65,0.07,0.00,0.97,36.44,0.06,97
