
Tournament: American Express (2026),Last updated: 2026-02-23T13:08:01.927Z
Course: La Quinta Country Club,Found 156 players from historical_csv
Data Date: 2026-02-23T19:56:20.841Z
DG ID,Player Name,Finish Position,SG Total Z,SG Total Z Adj,Driving Distance Z,Driving Distance Z Adj,Driving Accuracy Z,Driving Accuracy Z Adj,SG T2G Z,SG T2G Z Adj,SG Approach Z,SG Approach Z Adj,SG Around Green Z,SG Around Green Z Adj,SG OTT Z,SG OTT Z Adj,SG Putting Z,SG Putting Z Adj,Greens in Regulation Z,Greens in Regulation Z Adj,Fairway Proximity Z,Fairway Proximity Z Adj,Rough Proximity Z,Rough Proximity Z Adj
"8480","Streelman, Kevin","74",-0.010568,-0.010568,-0.783788,-0.783788,-0.983757,-0.983757,0.812359,0.812359,0.593722,0.593722,0.912341,0.912341,-0.06916,-0.06916,0.251743,0.251743,-0.427429,-0.427429,-0.546599,0.546599,-0.093212,0.093212
"11676","Finau, Tony","74",-0.010568,-0.010568,-0.661123,-0.661123,-0.983757,-0.983757,0.852603,0.852603,0.660394,0.660394,0.360612,0.360612,0.452489,0.452489,-1.044768,-1.044768,-0.857678,-0.857678,-0.668475,0.668475,-0.395731,0.395731
"7301","Dufner, Jason","74",0.20524,0.20524,-0.858032,-0.858032,-0.700797,-0.700797,0.556774,0.556774,1.089955,1.089955,0.157007,0.157007,-0.712395,-0.712395,0.261556,0.261556,0.00282,0.00282,-1.366698,1.366698,0.665759,-0.665759
"14140","Higgs, Harry","74",-0.173294,-0.173294,-0.747203,-0.747203,-0.983757,-0.983757,-1.065344,-1.065344,-1.575513,-1.575513,0.07317,0.07317,0.155973,0.155973,0.332085,0.332085,-0.857678,-0.857678,0.330847,-0.330847,-0.541068,0.541068
"13997","Svensson, Adam","74",0.20524,0.20524,-0.805308,-0.805308,-0.700797,-0.700797,-0.526285,-0.526285,0.506572,0.506572,-0.234234,-0.234234,-1.773734,-1.773734,-0.923335,-0.923335,-1.074741,-1.074741,-0.874122,0.874122,0.283416,-0.283416
"12423","Kirk, Chris","74",-0.173294,-0.173294,-0.736443,-0.736443,-0.700797,-0.700797,-0.049005,-0.049005,0.767547,0.767547,-0.113668,-0.113668,-1.261499,-1.261499,1.019591,1.019591,-0.427429,-0.427429,-1.217058,1.217058,-0.326064,0.326064
"17543","Kim, Michael","74",0.20524,0.20524,-0.724607,-0.724607,-0.700797,-0.700797,-0.46839,-0.46839,-0.716391,-0.716391,-0.207885,-0.207885,0.343452,0.343452,0.815976,0.815976,-1.287928,-1.287928,0.734195,-0.734195,0.158188,-0.158188
"18424","Roy, Kevin","74",0.20524,0.20524,-0.814992,-0.814992,-1.553663,-1.553663,-1.356231,-1.356231,-0.844974,-0.844974,-0.491335,-0.491335,-1.139127,-1.139127,1.745122,1.745122,-1.50499,-1.50499,-0.437457,0.437457,-0.665761,0.665761
"6093","Rose, Justin","74",-0.193612,-0.193612,-0.682643,-0.682643,-0.700797,-0.700797,-0.245636,-0.245636,-0.093004,-0.093004,-0.857025,-0.857025,0.449351,0.449351,-0.363394,-0.363394,-0.644492,-0.644492,-0.309454,0.309454,-1.005499,1.005499
"20706","Wallace, Matt","74",-0.356338,-0.356338,-0.731063,-0.731063,-0.983757,-0.983757,0.286362,0.286362,-0.048715,-0.048715,0.356619,0.356619,0.366201,0.366201,-0.176952,-0.176952,-0.214243,-0.214243,-0.712419,0.712419,-0.890101,0.890101
"26850","Svensson, Jesper","74",-0.356338,-0.356338,-0.718151,-0.718151,-0.983757,-0.983757,0.219995,0.219995,0.301316,0.301316,-0.484947,-0.484947,0.468962,0.468962,-0.061652,-0.061652,-0.214243,-0.214243,-1.135489,1.135489,-0.436898,0.436898
"14926","Malnati, Peter","74",-0.193612,-0.193612,-0.691251,-0.691251,-0.130891,-0.130891,-0.310238,-0.310238,-0.697342,-0.697342,0.937891,0.937891,-0.462161,-0.462161,0.362136,0.362136,-1.50499,-1.50499,-0.553971,0.553971,-0.01495,0.01495
"15330","Griffin, Lanto","74",-0.193612,-0.193612,-0.841892,-0.841892,-0.413851,-0.413851,0.431452,0.431452,0.179877,0.179877,0.560224,0.560224,0.112045,0.112045,-0.313104,-0.313104,-0.857678,-0.857678,-0.151868,0.151868,-0.333056,0.333056
"28016","Gonzalez, Emilio","74",-0.356338,-0.356338,-0.83974,-0.83974,0.439015,0.439015,0.239764,0.239764,0.36275,0.36275,-0.87539,-0.87539,0.795286,0.795286,-1.322591,-1.322591,-0.644492,-0.644492,-0.107924,0.107924,-0.613737,0.613737
"17550","van Rooyen, Erik","74",-0.193612,-0.193612,-0.798852,-0.798852,-0.700797,-0.700797,-0.880715,-0.880715,-0.056334,-0.056334,-2.107399,-2.107399,0.206177,0.206177,0.12663,0.12663,-0.857678,-0.857678,-0.533866,0.533866,-0.609008,0.609008
"26657","Fisk, Steven","74",-0.356338,-0.356338,-0.748279,-0.748279,-0.983757,-0.983757,-0.549584,-0.549584,1.303783,1.303783,-1.166824,-1.166824,-2.22243,-2.22243,0.048741,0.048741,-0.427429,-0.427429,-1.616864,1.616864,-0.949733,0.949733
"15470","Hossler, Beau","74",0.022196,0.022196,-0.642831,-0.642831,-0.413851,-0.413851,1.626771,1.626771,0.652298,0.652298,1.931164,1.931164,0.643106,0.643106,0.855841,0.855841,-0.857678,-0.857678,-0.099212,0.099212,0.053277,-0.053277
"25157","Hodges, Lee","74",0.022196,0.022196,-0.8774,-0.8774,-1.266718,-1.266718,0.175867,0.175867,0.321794,0.321794,0.424488,0.424488,-0.556293,-0.556293,0.310006,0.310006,-0.857678,-0.857678,-0.832092,0.832092,-0.466467,0.466467
"12808","Grillo, Emiliano","74",-0.539382,-0.539382,-0.798852,-0.798852,0.156055,0.156055,-1.434954,-1.434954,-0.58638,-0.58638,-1.563654,-1.563654,-0.686509,-0.686509,-0.866298,-0.866298,-0.857678,-0.857678,-0.968712,0.968712,1.175469,-1.175469
"26649","Thorbjornsen, Michael","74",-0.376656,-0.376656,-0.761191,-0.761191,-0.983757,-0.983757,-2.407165,-2.407165,-0.941173,-0.941173,-0.770793,-0.770793,-3.041378,-3.041378,0.325338,0.325338,-1.074741,-1.074741,-0.338176,0.338176,0.193063,-0.193063
"10419","Noren, Alex","74",-0.160847,-0.160847,-0.8505,-0.8505,-0.413851,-0.413851,0.1914,0.1914,0.547051,0.547051,-0.590343,-0.590343,0.1042,0.1042,1.509615,1.509615,-0.857678,-0.857678,-0.453924,0.453924,-0.302993,0.302993
"25003","Walker, Danny","74",-0.160847,-0.160847,-0.679415,-0.679415,-1.836624,-1.836624,-0.430617,-0.430617,-0.333501,-0.333501,0.12986,0.12986,-0.535113,-0.535113,0.137056,0.137056,-0.857678,-0.857678,-1.47967,1.47967,-0.842313,0.842313
"20766","Brown, Dan","74",-0.539382,-0.539382,-0.677263,-0.677263,-0.700797,-0.700797,-0.512165,-0.512165,-0.269686,-0.269686,-1.343282,-1.343282,0.625848,0.625848,0.597642,0.597642,-1.074741,-1.074741,-0.391024,0.391024,-0.314056,0.314056
"23816","Valimaki, Sami","74",-0.539382,-0.539382,-0.751507,-0.751507,-0.130891,-0.130891,-0.778693,-0.778693,-1.870301,-1.870301,0.637674,0.637674,0.723903,0.723903,1.673979,1.673979,-1.074741,-1.074741,0.664019,-0.664019,-0.951953,0.951953
"8825","Harman, Brian","74",-0.160847,-0.160847,-0.751507,-0.751507,-0.700797,-0.700797,-0.736331,-0.736331,0.275123,0.275123,-0.765203,-0.765203,-1.337589,-1.337589,0.054874,0.054874,-0.644492,-0.644492,-0.456796,0.456796,-0.886893,0.886893
"21889","Kang, Jeffrey","74",-0.160847,-0.160847,-0.814992,-0.814992,-0.983757,-0.983757,-0.979207,-0.979207,-0.228254,-0.228254,-0.084125,-0.084125,-1.717254,-1.717254,0.476823,0.476823,-0.644492,-0.644492,-1.109161,1.109161,-1.318834,1.318834
"17881","Yu, Kevin","74",-0.376656,-0.376656,-0.634222,-0.634222,-1.553663,-1.553663,0.06149,0.06149,0.176543,0.176543,-0.171955,-0.171955,0.014775,0.014775,-0.283666,-0.283666,-0.644492,-0.644492,-0.968329,0.968329,0.328654,-0.328654
"13470","Kizzire, Patton","74",-0.160847,-0.160847,-0.7967,-0.7967,0.439015,0.439015,0.851544,0.851544,0.408944,0.408944,0.384565,0.384565,0.840783,0.840783,-0.250548,-0.250548,-0.214243,-0.214243,-1.461575,1.461575,-1.3271,1.3271
"25908","Whaley, Vince","74",-0.539382,-0.539382,-0.801004,-0.801004,-0.700797,-0.700797,-1.232321,-1.232321,-0.887835,-0.887835,0.934698,0.934698,-2.19419,-2.19419,-1.831628,-1.831628,-1.074741,-1.074741,1.108151,-1.108151,1.815916,-1.815916
"21412","Capan III, Frankie","74",-0.376656,-0.376656,-0.724607,-0.724607,-1.836624,-1.836624,-0.232221,-0.232221,0.759927,0.759927,-0.460994,-0.460994,-1.31484,-1.31484,0.226598,0.226598,-1.074741,-1.074741,-0.338176,0.338176,0.431385,-0.431385
"15004","Kim, Chan","74",-0.343891,-0.343891,-0.83974,-0.83974,0.439015,0.439015,1.109953,1.109953,0.388942,0.388942,1.088799,1.088799,0.756064,0.756064,-0.699481,-0.699481,-0.857678,-0.857678,-0.176186,0.176186,-0.353454,0.353454
"25319","VanDerLaan, John","74",-0.343891,-0.343891,-0.760115,-0.760115,-0.700797,-0.700797,-0.224455,-0.224455,0.574196,0.574196,-0.462591,-0.462591,-0.990085,-0.990085,-1.447704,-1.447704,-0.427429,-0.427429,-0.703802,0.703802,0.735138,-0.735138
"16162","Lee, S.T.","74",-0.5597,-0.5597,-0.761191,-0.761191,-0.413851,-0.413851,-0.54676,-0.54676,0.047008,0.047008,1.189403,1.189403,-2.460897,-2.460897,-0.453549,-0.453549,-1.287928,-1.287928,-0.868377,0.868377,-1.349472,1.349472
"20954","Hirata, Kensei","74",-0.722426,-0.722426,-0.80746,-0.80746,0.156055,0.156055,-0.119609,-0.119609,-0.636384,-0.636384,0.24803,0.24803,0.538776,0.538776,-0.698255,-0.698255,-0.214243,-0.214243,-0.547652,0.547652,-1.303412,1.303412
"27900","Potgieter, Aldrich","74",-0.343891,-0.343891,-0.773028,-0.773028,-0.130891,-0.130891,-0.040533,-0.040533,-0.112053,-0.112053,-0.690948,-0.690948,0.773322,0.773322,-1.153934,-1.153934,-0.427429,-0.427429,-0.329559,0.329559,-0.780008,0.780008
"29770","Mouw, William","74",-0.5597,-0.5597,-0.530926,-0.530926,-0.130891,-0.130891,-0.880009,-0.880009,-0.963556,-0.963556,-1.368034,-1.368034,0.975706,0.975706,0.125404,0.125404,-1.074741,-1.074741,-0.735396,0.735396,0.296041,-0.296041
"16591","Rozo, Marcelo","74",-0.343891,-0.343891,-0.810688,-0.810688,0.156055,0.156055,-0.738802,-0.738802,0.199402,0.199402,-1.580421,-1.580421,-0.417448,-0.417448,1.285762,1.285762,-0.857678,-0.857678,-0.553397,0.553397,-0.673369,0.673369
"30814","Sargent, Gordon","74",-0.742744,-0.742744,-0.557826,-0.557826,-0.413851,-0.413851,0.186105,0.186105,-1.054516,-1.054516,1.026519,1.026519,1.142006,1.142006,-1.113457,-1.113457,-0.214243,-0.214243,-0.724386,0.724386,-0.061093,0.061093
"22833","Echavarria, Nico","74",-0.742744,-0.742744,-0.718151,-0.718151,-0.413851,-0.413851,-3.281591,-3.281591,-2.965157,-2.965157,-1.346475,-1.346475,-1.085001,-1.085001,0.004584,0.004584,-1.287928,-1.287928,-0.478529,0.478529,-0.202318,0.202318
"15556","Hughes, Mackenzie","74",-0.90547,-0.90547,-0.837588,-0.837588,-0.413851,-0.413851,0.391208,0.391208,0.313222,0.313222,0.214495,0.214495,0.142637,0.142637,-1.585696,-1.585696,-0.644492,-0.644492,-0.317592,0.317592,-0.767629,0.767629
"32055","Shipley, Neal","74",-0.526935,-0.526935,-0.76442,-0.76442,-0.700797,-0.700797,-0.001348,-0.001348,0.655632,0.655632,-0.641444,-0.641444,-0.452748,-0.452748,-0.608713,-0.608713,-0.427429,-0.427429,-0.957989,0.957989,-0.413991,0.413991
"13508","Vegas, Jhonattan","74",-0.90547,-0.90547,-0.783788,-0.783788,-0.130891,-0.130891,-0.503339,-0.503339,-0.888311,-0.888311,-0.243017,-0.243017,0.583489,0.583489,-0.031601,-0.031601,-0.857678,-0.857678,-0.345643,0.345643,-1.002126,1.002126
"24956","Blanchet, Chandler","74",-0.925788,-0.925788,-0.694479,-0.694479,-0.700797,-0.700797,-0.096662,-0.096662,0.417516,0.417516,-1.228305,-1.228305,0.304231,0.304231,-1.235503,-1.235503,-0.427429,-0.427429,-0.077,0.077,-1.17399,1.17399
"27183","Salinda, Isaiah","74",-1.088514,-1.088514,-0.688023,-0.688023,-0.413851,-0.413851,-0.519578,-0.519578,-1.083566,-1.083566,-0.317273,-0.317273,0.941975,0.941975,1.223819,1.223819,-0.427429,-0.427429,-0.596766,0.596766,-0.587951,0.587951
"28469","Highsmith, Joe","74",-0.709979,-0.709979,-0.824676,-0.824676,-0.983757,-0.983757,0.931326,0.931326,1.367122,1.367122,-0.020249,-0.020249,-0.162507,-0.162507,-1.00245,-1.00245,0.00282,0.00282,-1.612173,1.612173,-0.927936,0.927936
"20722","Schmid, Matti","74",-1.271558,-1.271558,-0.721379,-0.721379,0.156055,0.156055,-0.446503,-0.446503,-1.220244,-1.220244,0.02127,0.02127,0.996885,0.996885,1.710164,1.710164,-0.644492,-0.644492,-0.058523,0.058523,0.29781,-0.29781
"25094","Fishburn, Patrick","74",-1.108832,-1.108832,-0.679415,-0.679415,-1.836624,-1.836624,-0.971441,-0.971441,-0.185869,-0.185869,-0.183133,-0.183133,-1.672542,-1.672542,-0.32905,-0.32905,-0.857678,-0.857678,-0.302178,0.302178,0.881175,-0.881175
"16333","Hubbard, Mark","74",-1.271558,-1.271558,-0.7967,-0.7967,-0.983757,-0.983757,-1.197019,-1.197019,-0.60781,-0.60781,-0.080133,-0.080133,-1.579978,-1.579978,-2.506255,-2.506255,-1.074741,-1.074741,-0.06666,0.06666,-0.367025,0.367025
"29279","Suber, Jackson","74",-1.291876,-1.291876,-0.727835,-0.727835,-0.700797,-0.700797,-1.399299,-1.399299,-0.392554,-0.392554,-1.15325,-1.15325,-1.329744,-1.329744,-0.812328,-0.812328,-1.287928,-1.287928,-1.124958,1.124958,-0.831908,0.831908
"17511","Straka, Sepp","74",-1.291876,-1.291876,-0.658971,-0.658971,-0.983757,-0.983757,1.229626,1.229626,1.088527,1.088527,0.367798,0.367798,0.577998,0.577998,0.140123,0.140123,-0.214243,-0.214243,-1.343146,1.343146,-0.540863,0.540863
"12333","Block, Michael","74",-1.076067,-1.076067,-0.870944,-0.870944,0.439015,0.439015,-0.000642,-0.000642,-0.774968,-0.774968,0.807744,0.807744,0.481513,0.481513,-1.223237,-1.223237,-0.857678,-0.857678,-0.70476,0.70476,-1.673089,1.673089
"26096","Bhatia, Akshay","74",-1.474919,-1.474919,-0.665427,-0.665427,-0.983757,-0.983757,-2.004372,-2.004372,-1.040229,-1.040229,0.20172,0.20172,-2.938617,-2.938617,-0.374434,-0.374434,-0.857678,-0.857678,-0.508208,0.508208,-0.939945,0.939945
"18628","Campbell, Brian","74",-1.259111,-1.259111,-0.920441,-0.920441,-1.266718,-1.266718,-1.371057,-1.371057,-2.196519,-2.196519,1.443311,1.443311,-0.846533,-0.846533,0.544286,0.544286,-1.722053,-1.722053,-0.411033,0.411033,-0.272313,0.272313
"5768","Hoffman, Charley","74",-1.442155,-1.442155,-0.724607,-0.724607,-0.413851,-0.413851,1.03476,1.03476,-0.446844,-0.446844,2.553157,2.553157,0.52701,0.52701,-2.408741,-2.408741,-0.857678,-0.857678,-0.609691,0.609691,0.094896,-0.094896
"15473","Long, Adam","74",-1.657963,-1.657963,-0.790244,-0.790244,-0.983757,-0.983757,-0.117137,-0.117137,0.864222,0.864222,-1.238685,-1.238685,-0.466867,-0.466867,-1.199932,-1.199932,-0.644492,-0.644492,-0.343058,0.343058,-1.208741,1.208741
"17723","Lower, Justin","74",-1.820689,-1.820689,-0.853728,-0.853728,-0.130891,-0.130891,-0.785401,-0.785401,-0.928791,-0.928791,-0.449017,-0.449017,0.225787,0.225787,-1.381468,-1.381468,-0.644492,-0.644492,-0.658805,0.658805,-1.044157,1.044157
"19477","Schenk, Adam","74",-2.186777,-2.186777,-0.664351,-0.664351,-0.130891,-0.130891,0.360143,0.360143,0.81136,0.81136,-1.090173,-1.090173,0.534854,0.534854,-0.305131,-0.305131,-0.214243,-0.214243,-0.497485,0.497485,-1.515948,1.515948
"23048","Stanger, Jimmy","74",-1.991286,-1.991286,-0.647135,-0.647135,-0.413851,-0.413851,-1.956361,-1.956361,-3.182319,-3.182319,-0.021048,-0.021048,0.915304,0.915304,-0.278759,-0.278759,-0.644492,-0.644492,0.084416,-0.084416,-1.132371,1.132371
"17786","Davis, Cam","74",-2.207095,-2.207095,-0.698783,-0.698783,-1.266718,-1.266718,-1.025806,-1.025806,-1.643138,-1.643138,0.274379,0.274379,0.157542,0.157542,-0.234602,-0.234602,-1.287928,-1.287928,0.306051,-0.306051,0.366612,-0.366612
"24343","Lamprecht, Christo","74",-2.390139,-2.390139,-0.59441,-0.59441,-1.266718,-1.266718,-0.273524,-0.273524,-0.320643,-0.320643,-0.549622,-0.549622,0.460333,0.460333,-2.154836,-2.154836,-1.074741,-1.074741,-0.384226,0.384226,-0.70775,0.70775
"17032","Tosti, Alejandro","74",-2.357374,-2.357374,-0.654667,-0.654667,-0.983757,-0.983757,-2.527897,-2.527897,-1.144047,-1.144047,-4.025277,-4.025277,0.221865,0.221865,0.100872,0.100872,-1.074741,-1.074741,0.271681,-0.271681,-0.887304,0.887304
"14000","Landry, Andrew","74",-2.918952,-2.918952,-0.961329,-0.961329,-0.413851,-0.413851,-1.545448,-1.545448,-1.25739,-1.25739,0.301526,0.301526,-1.659206,-1.659206,-1.287633,-1.287633,-1.287928,-1.287928,-0.442148,0.442148,-0.354893,0.354893
"25475","Nyholm, Pontus","74",-3.272593,-3.272593,-0.77518,-0.77518,-1.836624,-1.836624,-2.436819,-2.436819,-1.767435,-1.767435,0.925116,0.925116,-3.412415,-3.412415,-0.057359,-0.057359,-1.93524,-1.93524,0.233098,-0.233098,1.104692,-1.104692
"32330","Clanton, Luke","74",-1.292791,-1.292791,-3.839652,-3.839652,-2.976436,-2.976436,0.077375,0.077375,0.058438,0.058438,0.034045,0.034045,0.04223,0.04223,0.056714,0.056714,-3.44305,-3.44305,-3.450837,3.450837,-2.172558,2.172558
"23504","Hoey, Rico","74",-3.341601,-3.341601,5.379589,5.379589,4.711318,4.711318,-3.783935,-3.783935,-2.061746,-2.061746,-5.475263,-5.475263,0.366985,0.366985,-4.841078,-4.841078,2.371129,2.371129,5.530712,-5.530712,5.598064,-5.598064
"23950","Aberg, Ludvig","74",0.087726,0.087726,-3.839652,-3.839652,-2.976436,-2.976436,0.077375,0.077375,0.058438,0.058438,0.034045,0.034045,0.04223,0.04223,0.056714,0.056714,-3.44305,-3.44305,-3.450837,3.450837,-2.172558,2.172558
"28270","Dunlap, Nick","74",-3.267743,-3.267743,0.632777,0.632777,-0.842277,-0.842277,-2.910216,-2.910216,-3.674028,-3.674028,1.367059,1.367059,-1.758045,-1.758045,-0.55597,-0.55597,-0.535961,-0.535961,0.999152,-0.999152,2.528827,-2.528827
