,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,6093,"Rose, Justin",0.85,0.09,0.00,0.95,19.82,0.06,191.00,0.69,0.07,0.00,0.96,29.75,0.03,340.00,0.90,0.09,0.00,0.98,16.46,0.06,56.00,0.36,0.02,0.00,0.96,64.39,-0.03,93.00,0.48,0.05,0.00,0.96,50.99,0.01,164.00,0.56,0.07,0.00,0.92,43.70,-0.05,97
,8825,"Harman, Brian",0.85,0.08,0.00,0.97,20.69,0.04,367.00,0.70,0.07,0.00,0.96,28.76,0.03,543.00,0.88,0.12,0.00,0.94,16.45,0.05,137.00,0.32,0.04,0.00,0.97,73.37,-0.02,144.00,0.51,0.04,0.00,0.95,47.78,-0.01,277.00,0.64,0.05,0.00,0.96,37.60,0.03,132
,11460,"Manassero, Matteo",0.85,0.10,0.00,0.99,20.94,0.05,94.00,0.69,0.07,0.00,0.96,30.21,0.03,200.00,0.92,0.07,0.00,1.00,18.15,0.00,30.00,0.33,0.04,0.00,0.93,61.98,-0.02,74.00,0.43,0.04,0.00,0.97,53.54,-0.03,95.00,0.63,0.10,0.00,0.92,35.30,0.03,52
,15466,"Cantlay, Patrick",0.83,0.05,0.00,0.93,21.33,0.02,263.00,0.72,0.07,0.00,0.97,29.62,0.03,381.00,0.89,0.07,0.00,0.96,18.11,-0.03,89.00,0.36,0.03,0.00,0.96,58.44,0.04,119.00,0.47,0.05,0.00,0.98,44.51,0.03,208.00,0.66,0.07,0.00,0.99,36.26,0.05,132
,24550,"Ghim, Doug",0.84,0.06,0.00,0.96,19.64,0.04,330.00,0.69,0.07,0.00,0.95,30.09,0.03,453.00,0.89,0.05,0.00,0.95,15.96,0.03,105.00,0.37,0.04,0.00,0.98,63.38,0.02,119.00,0.49,0.06,0.00,0.95,45.30,0.00,209.00,0.65,0.10,0.00,0.98,35.25,0.07,138
,28159,"Meissner, Mac",0.81,0.08,0.00,0.95,21.44,0.03,285.00,0.71,0.06,0.00,0.96,29.71,0.03,466.00,0.85,0.07,0.00,0.96,17.24,0.02,100.00,0.33,0.06,0.00,0.98,61.70,0.02,155.00,0.49,0.06,0.00,0.97,45.69,0.01,199.00,0.51,0.10,0.00,0.94,39.35,0.00,139
,28270,"Dunlap, Nick",0.77,0.09,0.00,0.95,20.88,0.02,265.00,0.70,0.07,0.00,0.95,29.07,0.03,391.00,0.85,0.06,0.00,0.93,17.71,-0.04,102.00,0.38,0.06,0.00,0.96,58.91,0.03,187.00,0.50,0.04,0.00,0.97,44.44,0.03,210.00,0.57,0.09,0.00,0.93,41.43,0.01,163
,13872,"Bradley, Keegan",0.85,0.08,0.00,0.95,20.19,0.04,345.00,0.68,0.07,0.00,0.97,29.01,0.03,498.00,0.90,0.12,0.00,0.98,15.39,0.06,102.00,0.34,0.06,0.00,0.95,64.13,0.01,134.00,0.46,0.07,0.00,0.98,47.23,0.02,236.00,0.60,0.08,0.00,0.93,37.30,0.02,154
,15980,"Lipsky, David",0.80,0.08,0.00,0.95,22.39,0.02,237.00,0.71,0.05,0.00,0.95,30.23,0.03,320.00,0.80,0.07,0.00,0.93,18.60,-0.03,59.00,0.21,0.06,0.00,0.91,71.60,-0.11,98.00,0.48,0.05,0.00,0.97,45.96,0.05,145.00,0.56,0.13,0.00,0.95,40.85,0.04,107
,12577,"Woodland, Gary",0.78,0.08,0.00,0.91,24.46,-0.03,302.00,0.72,0.07,0.00,0.96,30.91,0.03,483.00,0.83,0.05,0.00,0.93,18.45,-0.01,94.00,0.37,0.06,0.00,0.96,58.56,0.04,163.00,0.50,0.06,0.00,0.93,46.55,0.03,218.00,0.58,0.07,0.00,0.93,37.79,0.02,165
