run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-24T10:34:35-05:00,20,2026,round_matchups,23014,"Theegala, Sahith",21891,0.4966492149098021,0.4966492149098021,,0.03107185309304583,"Theegala, Sahith | market=round_matchups | opponents=21891 | p_model=0.496649 | score=0.031072"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,15575,"Hoge, Tom",27900,0.5318274264245599,0.5318274264245599,,-0.28237456337834005,"Hoge, Tom | market=round_matchups | opponents=27900 | p_model=0.531827 | score=-0.282375"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,27900,"Potgieter, Aldrich",15575,0.46817257357544007,0.46817257357544007,,-0.4098566387720638,"Potgieter, Aldrich | market=round_matchups | opponents=15575 | p_model=0.468173 | score=-0.409857"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,23838,"Hojgaard, Rasmus",29197,0.5809342440651493,0.5809342440651493,,0.16693026938799904,"Hojgaard, Rasmus | market=round_matchups | opponents=29197 | p_model=0.580934 | score=0.166930"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,29197,"Brennan, Michael",23838,0.41906575593485074,0.41906575593485074,,-0.15967946087603818,"Brennan, Michael | market=round_matchups | opponents=23838 | p_model=0.419066 | score=-0.159679"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,25157,"Hodges, Lee",26850,0.33881639234188965,0.33881639234188965,,-0.4249962661785555,"Hodges, Lee | market=round_matchups | opponents=26850 | p_model=0.338816 | score=-0.424996"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,26850,"Svensson, Jesper",25157,0.6611836076581104,0.6611836076581104,,0.2435769625122134,"Svensson, Jesper | market=round_matchups | opponents=25157 | p_model=0.661184 | score=0.243577"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,13412,"Olesen, Thorbjorn",19428,0.5172593031779871,0.5172593031779871,,0.03871141483914118,"Olesen, Thorbjorn | market=round_matchups | opponents=19428 | p_model=0.517259 | score=0.038711"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,19428,"Zalatoris, Will",13412,0.4827406968220129,0.4827406968220129,,-0.030353237558997128,"Zalatoris, Will | market=round_matchups | opponents=13412 | p_model=0.482741 | score=-0.030353"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,6430,"Scott, Adam",16841,0.42639975052562673,0.42639975052562673,,0.3546655462693591,"Scott, Adam | market=round_matchups | opponents=16841 | p_model=0.426400 | score=0.354666"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,16841,"Lee, Min Woo",6430,0.5736002494743733,0.5736002494743733,,0.6512209827018723,"Lee, Min Woo | market=round_matchups | opponents=6430 | p_model=0.573600 | score=0.651221"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,16243,"Koepka, Brooks",19396,0.4905168480519878,0.4905168480519878,,0.45296834988069823,"Koepka, Brooks | market=round_matchups | opponents=19396 | p_model=0.490517 | score=0.452968"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,19396,"Knapp, Jake",16243,0.5094831519480122,0.5094831519480122,,0.4909055070358881,"Knapp, Jake | market=round_matchups | opponents=16243 | p_model=0.509483 | score=0.490906"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,17488,"Im, Sungjae",28309,0.626000625596669,0.626000625596669,,0.40724304773966163,"Im, Sungjae | market=round_matchups | opponents=28309 | p_model=0.626001 | score=0.407243"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,28309,"Coody, Pierceson",17488,0.373999374403331,0.373999374403331,,-0.10785419802087244,"Coody, Pierceson | market=round_matchups | opponents=17488 | p_model=0.373999 | score=-0.107854"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,18474,"Smalley, Alex",21688,0.5089947401524209,0.5089947401524209,,0.16590684410573317,"Smalley, Alex | market=round_matchups | opponents=21688 | p_model=0.508995 | score=0.165907"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,21688,"Kim, S.H.",18474,0.49100525984757915,0.49100525984757915,,0.12992400155503345,"Kim, S.H. | market=round_matchups | opponents=18474 | p_model=0.491005 | score=0.129924"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,15310,"Li, Haotong",25319,0.47083186523774223,0.47083186523774223,,0.12533731035772608,"Li, Haotong | market=round_matchups | opponents=25319 | p_model=0.470832 | score=0.125337"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,25319,"VanDerLaan, John",15310,0.5291681347622578,0.5291681347622578,,0.24214247053799398,"VanDerLaan, John | market=round_matchups | opponents=15310 | p_model=0.529168 | score=0.242142"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,22465,"Penge, Marco",25908,0.6057116447465354,0.6057116447465354,,0.364279726786709,"Penge, Marco | market=round_matchups | opponents=25908 | p_model=0.605712 | score=0.364280"
