,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,22535,"Norrman, Vincent",,,,,,,,0.73,0.07,0.00,0.97,31.82,0.05,71.00,0.92,0.15,1.00,1.00,14.10,0.10,13.00,0.42,0.05,1.00,1.00,43.59,0.08,20.00,0.42,0.03,1.00,0.97,43.39,-0.06,32.00,0.69,0.00,0.00,0.88,47.70,-0.05,17
,31188,"Valdes, Brendan",0.74,0.06,0.00,0.96,23.91,-0.02,55.00,0.65,0.09,1.00,0.95,30.13,0.05,56.00,0.66,0.00,1.00,0.93,20.83,-0.09,14.00,0.15,0.00,1.00,0.90,77.77,-0.17,19.00,,,,,,,,0.46,0.00,0.00,0.82,43.74,-0.09,17
,12294,"Fleetwood, Tommy",0.85,0.07,0.00,0.96,19.30,0.04,292.00,0.70,0.08,0.00,0.96,28.68,0.05,421.00,0.91,0.09,0.00,1.00,14.89,0.07,86.00,0.38,0.06,0.00,0.98,69.14,0.00,124.00,0.48,0.05,0.00,0.97,43.38,0.02,230.00,0.60,0.06,0.00,0.94,38.72,-0.02,87
,23542,"Champ, Cameron",0.78,0.07,0.00,0.95,24.18,-0.03,153.00,0.73,0.06,0.00,0.95,28.17,0.05,172.00,0.81,0.02,0.00,0.93,22.73,-0.11,43.00,0.16,0.02,0.00,0.95,68.31,-0.08,41.00,0.47,0.03,0.00,0.94,44.20,-0.02,97.00,0.55,0.02,0.00,0.98,46.13,-0.06,61
,5768,"Hoffman, Charley",0.73,0.08,0.00,0.91,23.86,-0.02,113.00,0.65,0.07,0.00,0.94,29.29,0.05,136.00,0.81,0.07,0.00,0.90,18.93,-0.04,30.00,0.39,0.00,0.00,0.98,53.43,0.01,46.00,0.43,0.04,0.00,0.92,43.15,-0.02,75.00,0.56,0.06,0.00,0.96,39.43,-0.04,52
,11657,"Norlander, Henrik",0.83,0.10,0.00,0.97,20.87,0.03,227.00,0.71,0.08,0.00,0.97,29.55,0.05,365.00,0.90,0.13,0.00,0.95,18.26,0.01,55.00,0.40,0.08,0.00,0.99,48.97,0.07,119.00,0.43,0.09,0.00,0.97,45.53,0.00,165.00,0.52,0.06,0.00,0.94,38.10,-0.02,84
,24200,"Smylie, Elvis",,,,,,,,0.79,0.06,1.00,0.94,30.88,0.05,54.00,,,,,,,,,,,,,,,0.50,0.05,1.00,0.95,40.76,0.06,38.00,0.78,0.13,0.00,0.93,37.80,0.12,15
,23950,"Aberg, Ludvig",0.81,0.06,0.00,0.93,20.36,0.01,270.00,0.70,0.07,0.00,0.95,27.47,0.05,311.00,0.82,0.12,0.00,0.94,17.81,-0.03,78.00,0.32,0.07,0.00,0.92,74.19,-0.03,104.00,0.48,0.08,0.00,0.95,39.11,0.02,178.00,0.51,0.06,0.00,0.94,40.72,-0.04,97
,15310,"Li, Haotong",0.79,0.10,1.00,0.94,19.10,0.02,52.00,0.75,0.04,0.00,0.94,30.45,0.04,78.00,0.86,0.12,0.00,1.00,16.37,0.09,17.00,0.55,0.12,1.00,0.96,43.62,0.10,25.00,0.46,0.05,1.00,0.97,42.04,-0.02,37.00,0.58,0.15,0.00,0.92,40.11,0.06,26
,19895,"Schauffele, Xander",0.81,0.07,0.00,0.95,20.68,0.01,190.00,0.74,0.07,0.00,0.96,27.13,0.04,309.00,0.92,0.14,0.00,0.93,14.93,0.06,57.00,0.35,0.06,0.00,0.93,64.46,-0.02,103.00,0.53,0.05,0.00,0.96,39.32,0.04,156.00,0.60,0.07,0.00,0.94,36.46,0.03,108
