,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,18634,"McNealy, Maverick",0.83,0.07,0.00,0.94,20.05,0.02,320.00,0.72,0.07,0.00,0.96,29.83,0.03,459.00,0.86,0.09,0.00,0.92,16.42,0.00,100.00,0.37,0.05,0.00,0.99,63.81,0.03,163.00,0.47,0.05,0.00,0.97,46.11,0.00,240.00,0.54,0.05,0.00,0.95,41.23,-0.01,144
,21756,"Cole, Eric",0.80,0.07,0.00,0.93,19.88,0.03,285.00,0.68,0.06,0.00,0.94,28.80,0.03,437.00,0.81,0.11,0.00,0.93,16.12,0.05,89.00,0.31,0.07,0.00,0.98,63.47,0.01,170.00,0.44,0.04,0.00,0.95,45.27,-0.03,213.00,0.50,0.09,0.00,0.93,36.74,0.03,183
,24342,"Higgo, Garrick",0.80,0.04,0.00,0.94,22.32,-0.02,99.00,0.67,0.08,0.00,0.95,31.74,0.03,120.00,0.88,0.04,0.00,0.96,18.06,-0.04,47.00,0.34,0.06,0.00,0.92,67.00,-0.01,49.00,0.48,0.04,0.00,0.95,41.99,-0.02,75.00,0.49,0.05,0.00,0.92,39.23,-0.03,79
,14502,"Cauley, Bud",0.83,0.09,0.00,0.96,19.64,0.03,259.00,0.73,0.06,0.00,0.94,30.11,0.03,390.00,0.88,0.17,0.00,0.95,15.54,0.08,79.00,0.35,0.05,0.00,0.96,65.47,0.01,127.00,0.44,0.04,0.00,0.96,44.97,-0.02,184.00,0.52,0.07,0.00,0.88,37.01,-0.02,112
,16283,"Rodgers, Patrick",0.77,0.08,0.00,0.95,22.16,-0.01,283.00,0.68,0.07,0.00,0.95,29.71,0.03,431.00,0.80,0.07,0.00,0.91,19.41,-0.07,104.00,0.36,0.09,0.00,0.96,61.30,0.04,162.00,0.44,0.05,0.00,0.94,45.34,-0.02,217.00,0.54,0.06,0.00,0.92,39.87,-0.02,172
,18770,"Rozner, Antoine",0.80,0.07,0.00,0.96,22.28,0.01,205.00,0.72,0.05,0.00,0.96,29.31,0.03,316.00,0.86,0.10,0.00,0.97,18.07,0.02,58.00,0.28,0.04,0.00,0.97,64.54,-0.02,110.00,0.53,0.07,0.00,0.97,39.76,0.09,154.00,0.55,0.06,0.00,0.95,38.92,0.00,95
,19870,"McCarthy, Denny",0.86,0.05,0.00,0.96,20.89,-0.01,318.00,0.72,0.05,0.00,0.96,30.73,0.03,487.00,0.88,0.09,0.00,0.96,18.32,-0.02,102.00,0.33,0.05,0.00,0.94,66.26,0.00,180.00,0.49,0.05,0.00,0.96,45.08,0.01,240.00,0.59,0.07,0.00,0.98,33.88,0.05,95
,32457,"Keefer, Johnny",0.81,0.05,0.00,0.95,23.06,-0.01,76.00,0.68,0.04,0.00,0.96,28.89,0.03,101.00,0.79,0.17,0.00,0.88,17.50,-0.01,24.00,0.41,0.17,0.00,0.92,56.80,0.08,36.00,0.49,0.05,0.00,0.92,39.79,0.00,62.00,0.56,0.05,0.00,0.98,37.41,0.05,40
,7655,"Molinari, Francesco",0.82,0.08,0.00,0.92,21.07,0.03,117.00,0.69,0.05,0.00,0.97,30.35,0.02,213.00,0.84,0.03,0.00,0.91,19.93,-0.03,33.00,0.38,0.08,0.00,0.96,58.75,0.03,53.00,0.41,0.03,0.00,0.96,51.77,-0.04,88.00,0.58,0.02,0.00,0.95,40.50,-0.04,41
,7955,"Watney, Nick",,,,,,,,0.70,0.06,1.00,0.96,29.62,0.02,49.00,0.86,0.00,0.00,0.94,14.72,0.01,17.00,0.33,0.03,0.00,0.97,63.20,-0.03,33.00,0.40,0.04,1.00,1.00,49.15,-0.02,28.00,0.51,0.04,0.00,0.93,40.42,-0.04,27
,12577,"Woodland, Gary",0.76,0.07,0.00,0.92,22.58,-0.01,241.00,0.68,0.06,0.00,0.96,29.55,0.02,378.00,0.86,0.09,0.00,0.93,18.57,-0.03,97.00,0.35,0.08,0.00,0.96,58.33,0.04,123.00,0.56,0.06,0.00,0.95,41.20,0.05,175.00,0.49,0.05,0.00,0.93,39.59,-0.02,135
,18628,"Campbell, Brian",0.81,0.08,0.00,0.94,21.02,0.02,192.00,0.68,0.05,0.00,0.94,29.71,0.02,351.00,0.87,0.09,0.00,0.93,20.39,-0.03,93.00,0.36,0.06,0.00,0.94,60.76,0.00,105.00,0.40,0.06,0.00,0.98,46.78,-0.01,206.00,0.53,0.05,0.00,0.97,37.25,-0.03,75
,11676,"Finau, Tony",0.83,0.07,0.00,0.95,19.82,0.01,247.00,0.70,0.07,0.00,0.94,29.65,0.02,357.00,0.82,0.09,0.00,0.92,18.61,-0.04,59.00,0.35,0.09,0.00,0.96,54.08,0.03,134.00,0.48,0.09,0.00,0.93,42.11,0.01,183.00,0.51,0.02,0.00,0.96,40.56,-0.05,94
,19846,"Bauchou, Zach",,,,,,,,0.69,0.02,1.00,0.93,29.63,0.02,55.00,0.80,0.15,1.00,0.92,21.49,-0.07,13.00,0.40,0.07,0.00,1.00,53.99,0.04,27.00,,,,,,,,0.60,0.05,0.00,0.90,47.73,-0.14,20
,20766,"Brown, Dan",0.71,0.02,1.00,0.96,22.37,-0.07,44.00,0.70,0.04,0.00,0.95,28.37,0.02,84.00,0.80,0.06,0.00,0.83,18.82,-0.04,18.00,0.32,0.05,1.00,0.95,67.79,-0.10,21.00,0.58,0.03,1.00,0.97,43.17,0.04,37.00,0.51,0.04,0.00,0.79,44.24,-0.12,28
,10873,"Skinns, David",0.85,0.09,0.00,0.95,21.79,0.01,210.00,0.69,0.06,0.00,0.94,30.25,0.02,283.00,0.85,0.05,0.00,0.94,15.10,0.00,66.00,0.33,0.06,0.00,0.93,62.16,0.01,115.00,0.48,0.05,0.00,0.97,47.85,-0.01,150.00,0.63,0.07,0.00,0.96,33.48,0.08,111
,16394,"Jaeger, Stephan",0.77,0.10,0.00,0.92,20.30,0.00,273.00,0.73,0.07,0.00,0.94,29.07,0.02,372.00,0.87,0.14,0.00,0.96,15.65,0.06,66.00,0.38,0.09,0.00,0.98,61.89,0.07,176.00,0.46,0.05,0.00,0.93,43.05,-0.02,203.00,0.51,0.08,0.00,0.93,40.30,0.01,155
,20954,"Hirata, Kensei",,,,,,,,0.77,0.04,1.00,0.96,28.96,0.02,51.00,0.69,0.00,1.00,0.82,19.54,-0.21,11.00,,,,,,,,,,,,,,,,,,,,,
,21554,"Poston, J.T.",0.81,0.06,0.00,0.95,20.88,0.00,294.00,0.74,0.05,0.00,0.96,29.42,0.02,444.00,0.83,0.06,0.00,0.92,19.38,-0.05,98.00,0.30,0.09,0.00,0.99,58.33,0.06,137.00,0.46,0.04,0.00,0.96,46.04,0.02,235.00,0.55,0.06,0.00,0.94,39.85,0.00,109
,10419,"Noren, Alex",0.76,0.08,0.00,0.93,21.34,0.00,133.00,0.71,0.05,0.00,0.96,29.77,0.02,210.00,0.80,0.06,0.00,0.96,20.25,-0.09,52.00,0.40,0.07,0.00,0.99,56.85,0.09,68.00,0.42,0.07,0.00,0.98,42.34,0.02,124.00,0.50,0.07,0.00,0.91,42.78,-0.04,44
,14704,"Putnam, Andrew",0.79,0.07,0.00,0.93,21.97,-0.01,196.00,0.74,0.05,0.00,0.96,31.59,0.02,347.00,0.89,0.06,0.00,0.96,18.80,-0.04,73.00,0.37,0.04,0.00,0.96,57.45,0.03,95.00,0.46,0.05,0.00,0.98,45.16,0.02,175.00,0.55,0.00,0.00,0.94,38.50,-0.04,65
,17881,"Yu, Kevin",0.84,0.07,0.00,0.94,21.87,0.01,267.00,0.72,0.05,0.00,0.96,29.16,0.02,392.00,0.79,0.07,0.00,0.94,18.45,-0.04,83.00,0.30,0.04,0.00,0.94,61.84,-0.05,126.00,0.52,0.05,0.00,0.97,40.05,0.06,208.00,0.48,0.05,0.00,0.95,42.42,-0.05,130
,19195,"Rahm, Jon",0.90,0.04,1.00,0.91,19.97,0.02,45.00,0.72,0.08,0.00,0.98,28.50,0.02,92.00,0.81,0.06,0.00,0.94,19.63,-0.06,18.00,0.44,0.12,0.00,1.00,50.79,0.13,26.00,0.55,0.02,0.00,0.98,36.03,0.07,52.00,0.58,0.05,0.00,0.95,44.10,-0.01,20
,26653,"Eckroat, Austin",0.81,0.08,0.00,0.94,21.67,0.02,279.00,0.72,0.05,0.00,0.95,29.51,0.02,359.00,0.85,0.09,0.00,0.94,19.69,-0.02,99.00,0.29,0.04,0.00,0.94,68.14,-0.04,122.00,0.52,0.05,0.00,0.98,39.77,0.04,200.00,0.58,0.05,0.00,0.97,35.46,0.04,122
,28635,"McCarty, Matt",0.77,0.07,0.00,0.94,22.69,-0.01,302.00,0.67,0.08,0.00,0.95,28.83,0.02,402.00,0.83,0.08,0.00,0.95,15.89,0.03,107.00,0.35,0.06,0.00,0.93,68.56,-0.01,130.00,0.45,0.04,0.00,0.94,43.87,-0.03,232.00,0.60,0.09,0.00,0.94,36.21,0.05,115
,23816,"Valimaki, Sami",0.80,0.10,0.00,0.94,22.15,0.01,242.00,0.70,0.05,0.00,0.97,29.14,0.02,400.00,0.86,0.12,0.00,0.92,17.72,-0.01,65.00,0.39,0.05,0.00,0.97,61.28,0.03,132.00,0.53,0.05,0.00,0.97,40.80,0.05,182.00,0.62,0.08,0.00,0.94,39.80,0.02,101
,5716,"Harrington, Padraig",0.69,0.02,1.00,0.90,27.90,-0.10,41.00,0.66,0.05,0.00,0.98,30.88,0.02,80.00,,,,,,,,0.39,0.03,0.00,1.00,53.88,0.05,30.00,0.39,0.05,0.00,0.97,42.08,-0.02,39.00,0.57,0.12,0.00,0.88,40.47,0.04,25
,13764,"Parry, John",0.79,0.08,0.00,0.91,21.99,0.00,65.00,0.78,0.04,0.00,0.94,32.42,0.02,110.00,0.85,0.23,0.00,0.91,14.51,0.06,22.00,0.44,0.06,0.00,1.00,55.71,0.04,33.00,0.45,0.04,0.00,0.98,44.17,-0.01,55.00,0.70,0.04,0.00,1.00,30.50,0.07,24
,13997,"Svensson, Adam",0.80,0.06,0.00,0.94,21.03,0.00,220.00,0.69,0.05,0.00,0.96,29.59,0.02,356.00,0.83,0.04,0.00,0.93,19.99,-0.06,81.00,0.32,0.06,0.00,0.96,68.65,-0.05,124.00,0.51,0.06,0.00,0.96,42.19,0.03,170.00,0.50,0.08,0.00,0.91,41.08,-0.02,102
,14698,"Bramlett, Joseph",0.76,0.09,0.00,0.94,20.53,0.02,119.00,0.74,0.07,0.00,0.94,31.20,0.02,164.00,0.78,0.10,0.00,0.95,17.86,-0.04,40.00,0.27,0.02,0.00,0.91,68.56,-0.07,58.00,0.52,0.05,0.00,0.94,40.59,0.02,81.00,0.56,0.06,0.00,0.94,44.24,0.00,85
,20730,"Perez, Victor",0.85,0.08,0.00,0.97,22.08,0.01,232.00,0.70,0.04,0.00,0.96,30.45,0.02,403.00,0.88,0.07,0.00,0.93,19.51,-0.05,69.00,0.45,0.04,0.00,0.96,57.92,0.04,111.00,0.48,0.05,0.00,0.97,43.62,0.01,214.00,0.61,0.10,0.00,0.97,35.37,0.10,123
,18079,"Niemann, Joaquin",0.82,0.07,1.00,0.95,20.42,-0.02,41.00,0.80,0.03,1.00,0.99,26.56,0.02,66.00,,,,,,,,0.42,0.09,1.00,1.00,60.48,0.08,22.00,0.48,0.12,0.00,1.00,31.61,0.14,42.00,0.67,0.13,0.00,0.94,25.67,0.12,16
,27183,"Salinda, Isaiah",0.83,0.06,0.00,0.95,21.92,0.00,225.00,0.72,0.05,0.00,0.96,29.53,0.02,297.00,0.83,0.09,0.00,0.94,18.94,-0.02,80.00,0.27,0.05,0.00,0.94,65.20,-0.04,98.00,0.41,0.06,0.00,0.95,44.02,-0.03,175.00,0.46,0.06,0.00,0.91,39.75,-0.06,105
,29767,"Gerard, Ryan",0.80,0.07,0.00,0.95,21.97,0.00,309.00,0.67,0.06,0.00,0.96,29.98,0.02,493.00,0.80,0.08,0.00,0.94,17.48,-0.03,99.00,0.37,0.08,0.00,0.97,61.94,0.03,146.00,0.50,0.09,0.00,1.00,36.62,0.08,246.00,0.55,0.10,0.00,0.98,35.71,0.07,126
,28159,"Meissner, Mac",0.82,0.06,0.00,0.96,21.27,0.02,281.00,0.71,0.05,0.00,0.97,30.29,0.02,387.00,0.80,0.05,0.00,0.95,17.95,-0.02,81.00,0.27,0.04,0.00,0.94,57.67,-0.01,138.00,0.46,0.06,0.00,0.99,41.96,0.02,194.00,0.54,0.08,0.00,0.95,37.30,0.01,130
,26651,"Young, Cameron",0.78,0.09,0.00,0.92,20.47,0.03,320.00,0.69,0.07,0.00,0.94,28.51,0.01,409.00,0.83,0.07,0.00,0.91,17.99,-0.04,103.00,0.38,0.07,0.00,0.94,61.73,0.03,136.00,0.42,0.06,0.00,0.96,48.07,-0.05,235.00,0.58,0.07,0.00,0.94,38.45,0.02,185
,15980,"Lipsky, David",0.80,0.08,0.00,0.93,20.52,0.03,250.00,0.68,0.05,0.00,0.94,30.30,0.01,316.00,0.82,0.09,0.00,0.94,17.93,0.00,71.00,0.31,0.05,0.00,0.96,63.51,-0.05,105.00,0.49,0.05,0.00,0.96,42.86,0.03,169.00,0.46,0.02,0.00,0.92,41.98,-0.03,87
,23604,"Clark, Wyndham",0.78,0.11,0.00,0.92,21.53,0.01,284.00,0.70,0.05,0.00,0.95,29.32,0.01,361.00,0.80,0.10,0.00,0.92,16.96,0.00,113.00,0.29,0.06,0.00,0.94,69.88,-0.04,139.00,0.54,0.06,0.00,0.95,44.17,0.02,196.00,0.59,0.07,0.00,0.94,37.46,0.03,150
,13126,"Taylor, Nick",0.84,0.06,0.00,0.94,21.58,0.01,280.00,0.72,0.05,0.00,0.95,29.14,0.01,394.00,0.81,0.12,0.00,0.88,19.53,-0.02,69.00,0.30,0.07,0.00,0.98,67.08,0.00,122.00,0.54,0.06,0.00,0.96,43.93,0.05,234.00,0.52,0.03,0.00,0.94,35.57,-0.04,87
,15651,"Ventura, Kris",0.81,0.05,0.00,0.96,22.75,-0.03,264.00,0.72,0.05,0.00,0.96,30.71,0.01,331.00,0.87,0.04,0.00,0.97,20.25,-0.06,97.00,0.36,0.02,0.00,0.97,57.10,0.00,100.00,0.43,0.05,0.00,0.94,44.62,-0.02,174.00,0.48,0.05,0.00,0.96,40.20,-0.03,133
,16243,"Koepka, Brooks",,,,,,,,0.60,0.08,0.00,0.92,29.51,0.01,72.00,0.84,0.07,1.00,0.93,16.09,-0.03,14.00,0.34,0.03,0.00,0.97,70.53,0.03,34.00,0.61,0.11,0.00,0.93,41.89,0.11,44.00,0.29,0.00,1.00,1.00,50.48,-0.13,14
,25363,"Buckley, Hayden",0.75,0.07,0.00,0.91,23.55,-0.04,161.00,0.67,0.05,0.00,0.95,29.11,0.01,213.00,0.74,0.07,0.00,0.84,21.03,-0.05,43.00,0.25,0.06,0.00,0.94,71.22,-0.02,51.00,0.38,0.02,0.00,0.94,47.43,-0.06,94.00,0.55,0.05,0.00,0.94,37.91,0.00,80
,15004,"Kim, Chan",0.80,0.05,0.00,0.94,23.22,-0.01,208.00,0.70,0.04,0.00,0.95,30.93,0.01,292.00,0.82,0.10,0.00,0.97,15.75,0.03,60.00,0.37,0.06,0.00,0.96,58.35,0.03,107.00,0.47,0.04,0.00,0.94,49.00,-0.01,143.00,0.49,0.06,0.00,0.95,39.66,-0.02,111
,28473,"Ballester, Jose Luis",,,,,,,,0.66,0.04,1.00,0.92,33.05,0.01,52.00,0.84,0.00,1.00,0.92,29.97,-0.14,13.00,0.32,0.09,1.00,1.00,45.23,0.07,23.00,0.43,0.03,1.00,0.94,45.01,0.00,31.00,0.50,0.07,1.00,0.93,41.51,-0.03,14
,7961,"Reavie, Chez",0.77,0.06,0.00,0.89,22.89,-0.02,64.00,0.64,0.07,0.00,0.95,30.43,0.01,95.00,0.87,0.11,0.00,0.96,15.92,-0.01,27.00,0.19,0.04,0.00,0.89,77.10,-0.15,27.00,0.46,0.04,0.00,0.98,46.21,-0.03,46.00,0.45,0.16,0.00,0.94,31.90,0.03,32
,14926,"Malnati, Peter",0.74,0.05,0.00,0.90,22.73,-0.05,189.00,0.68,0.06,0.00,0.96,31.47,0.01,257.00,0.81,0.06,0.00,0.92,19.76,-0.06,73.00,0.29,0.08,0.00,0.97,72.31,-0.03,143.00,0.33,0.04,0.00,0.91,52.94,-0.12,140.00,0.56,0.05,0.00,0.95,36.65,0.01,163
,19483,"Burns, Sam",0.80,0.08,0.00,0.93,19.88,0.02,363.00,0.69,0.07,0.00,0.94,29.84,0.01,473.00,0.81,0.09,0.00,0.93,17.80,-0.02,127.00,0.34,0.07,0.00,0.95,67.48,0.00,137.00,0.44,0.07,0.00,0.92,46.88,-0.03,258.00,0.55,0.04,0.00,0.96,39.43,0.00,126
,23465,"Greyserman, Max",0.80,0.06,0.00,0.94,21.93,-0.02,260.00,0.70,0.06,0.00,0.94,31.83,0.01,372.00,0.85,0.03,0.00,0.91,18.15,-0.06,103.00,0.28,0.02,0.00,0.95,68.98,-0.04,135.00,0.49,0.05,0.00,0.96,44.22,0.00,201.00,0.48,0.05,0.00,0.95,39.98,-0.02,152
,23475,"Novak, Andrew",0.78,0.07,0.00,0.92,21.48,-0.01,280.00,0.68,0.04,0.00,0.95,29.09,0.01,444.00,0.86,0.08,0.00,0.94,15.91,0.03,116.00,0.30,0.05,0.00,0.95,68.46,0.00,180.00,0.45,0.06,0.00,0.94,41.03,0.00,232.00,0.50,0.04,0.00,0.93,42.40,-0.04,132
,24550,"Ghim, Doug",0.80,0.05,0.00,0.95,21.76,-0.01,279.00,0.69,0.04,0.00,0.96,31.08,0.01,381.00,0.88,0.10,0.00,0.95,14.84,0.06,106.00,0.34,0.04,0.00,0.97,64.37,-0.01,119.00,0.48,0.07,0.00,0.95,41.08,0.01,182.00,0.63,0.06,0.00,0.96,38.95,0.03,122
,27774,"Gotterup, Chris",0.83,0.06,0.00,0.94,22.28,0.00,252.00,0.71,0.05,0.00,0.94,30.60,0.01,388.00,0.83,0.07,0.00,0.92,19.44,-0.04,97.00,0.34,0.08,0.00,0.95,58.04,0.03,144.00,0.47,0.07,0.00,0.94,46.92,-0.02,204.00,0.53,0.07,0.00,0.94,42.22,0.00,177
,14139,"Thomas, Justin",0.83,0.11,0.00,0.94,19.14,0.06,246.00,0.70,0.06,0.00,0.96,30.01,0.01,339.00,0.88,0.05,0.00,0.91,16.71,0.01,76.00,0.38,0.08,0.00,0.97,50.99,0.08,124.00,0.49,0.06,0.00,0.92,46.38,-0.03,189.00,0.50,0.08,0.00,0.91,37.18,0.01,146
,18586,"Smith, Jordan",0.74,0.13,0.00,0.92,23.64,-0.03,64.00,0.72,0.08,0.00,0.94,32.36,0.01,123.00,0.90,0.12,0.00,1.00,15.02,0.04,17.00,0.34,0.06,0.00,0.97,61.34,0.03,34.00,0.51,0.02,0.00,0.90,45.25,-0.02,48.00,0.55,0.15,0.00,0.96,33.42,0.13,27
,28270,"Dunlap, Nick",0.75,0.07,0.00,0.91,22.62,-0.04,210.00,0.69,0.06,0.00,0.95,29.32,0.01,286.00,0.86,0.09,0.00,0.93,16.38,-0.01,71.00,0.43,0.09,0.00,0.98,59.23,0.07,141.00,0.54,0.05,0.00,0.92,43.18,0.02,143.00,0.54,0.12,0.00,0.93,41.27,0.00,139
,10091,"McIlroy, Rory",0.82,0.09,0.00,0.97,18.73,0.04,177.00,0.67,0.04,0.00,0.95,28.73,0.01,249.00,0.82,0.01,0.00,0.92,16.58,-0.09,71.00,0.37,0.10,0.00,0.99,64.10,0.08,108.00,0.54,0.09,0.00,0.98,38.93,0.08,151.00,0.58,0.08,0.00,0.93,39.21,0.01,134
,13367,"Merritt, Troy",0.81,0.09,0.00,0.96,19.43,0.05,66.00,0.61,0.03,0.00,0.96,29.44,0.01,90.00,0.73,0.00,0.00,0.85,19.50,-0.11,26.00,0.29,0.00,0.00,0.93,87.44,-0.10,28.00,0.54,0.07,0.00,0.90,51.43,0.00,41.00,0.51,0.09,0.00,0.93,35.54,-0.03,44
,19190,"Hoshino, Rikuya",0.70,0.05,0.00,0.87,25.86,-0.11,79.00,0.66,0.04,0.00,0.94,29.31,0.01,159.00,0.82,0.06,0.00,0.94,17.47,-0.01,33.00,0.32,0.08,0.00,0.92,69.01,-0.04,65.00,0.45,0.06,0.00,0.99,40.71,0.03,79.00,0.57,0.00,0.00,0.88,39.05,-0.03,41
,20706,"Wallace, Matt",0.79,0.09,0.00,0.94,22.46,0.00,188.00,0.69,0.05,0.00,0.95,31.99,0.01,332.00,0.85,0.12,0.00,0.99,14.63,0.08,65.00,0.38,0.03,0.00,0.97,56.32,0.01,111.00,0.39,0.01,0.00,0.96,48.68,-0.07,159.00,0.60,0.06,0.00,0.95,39.96,0.01,126
,24968,"Griffin, Ben",0.83,0.05,0.00,0.92,23.03,-0.02,324.00,0.70,0.05,0.00,0.95,30.41,0.00,471.00,0.85,0.12,0.00,0.96,15.35,0.06,95.00,0.36,0.06,0.00,0.97,58.38,0.06,181.00,0.55,0.06,0.00,0.97,42.23,0.06,271.00,0.58,0.08,0.00,0.93,40.39,0.02,172
,27164,"Phillips, Chandler",0.80,0.08,0.00,0.94,21.69,0.00,260.00,0.65,0.06,0.00,0.94,30.19,0.00,346.00,0.88,0.08,0.00,0.92,16.61,0.01,74.00,0.30,0.04,0.00,0.91,68.43,-0.06,126.00,0.47,0.07,0.00,0.96,44.05,0.00,188.00,0.55,0.10,0.00,0.95,36.74,0.03,131
,11460,"Manassero, Matteo",0.83,0.09,0.00,0.97,18.62,0.06,121.00,0.65,0.04,0.00,0.96,31.68,0.00,203.00,0.91,0.06,0.00,0.97,16.86,0.04,36.00,0.23,0.03,0.00,0.95,67.99,-0.07,78.00,0.40,0.06,0.00,0.94,48.09,-0.03,117.00,0.68,0.02,0.00,0.98,31.16,0.04,46
,19477,"Schenk, Adam",0.75,0.10,0.00,0.93,20.62,0.02,214.00,0.65,0.05,0.00,0.93,29.97,0.00,307.00,0.82,0.06,0.00,0.91,18.81,-0.05,108.00,0.24,0.06,0.00,0.97,75.58,-0.05,109.00,0.50,0.07,0.00,0.95,43.27,0.00,164.00,0.53,0.07,0.00,0.92,36.64,-0.01,135
,21074,"Nakajima, Keita",,,,,,,,0.70,0.06,1.00,0.97,30.46,0.00,67.00,,,,,,,,0.45,0.08,1.00,1.00,43.66,0.11,24.00,0.57,0.03,1.00,1.00,43.04,0.07,38.00,0.60,0.09,0.00,1.00,38.10,0.00,22
,28469,"Highsmith, Joe",0.74,0.09,0.00,0.91,22.48,-0.02,278.00,0.67,0.07,0.00,0.93,30.48,0.00,403.00,0.79,0.08,0.00,0.92,19.16,-0.05,83.00,0.30,0.07,0.00,0.97,58.33,0.01,124.00,0.44,0.07,0.00,0.97,42.82,0.01,186.00,0.50,0.08,0.00,0.95,40.37,-0.03,145
,16715,"Ryder, Sam",0.79,0.09,0.00,0.93,22.94,-0.01,268.00,0.68,0.04,0.00,0.94,29.23,0.00,412.00,0.78,0.06,0.00,0.93,18.65,-0.05,80.00,0.43,0.06,0.00,0.96,62.30,0.04,121.00,0.44,0.07,0.00,0.95,42.07,-0.01,183.00,0.56,0.05,0.00,0.95,41.24,-0.02,129
,19840,"Ramey, Chad",0.76,0.06,0.00,0.91,23.27,-0.03,260.00,0.65,0.08,0.00,0.94,32.22,0.00,362.00,0.87,0.09,0.00,0.95,15.86,0.05,105.00,0.28,0.05,0.00,0.91,67.53,-0.07,139.00,0.50,0.06,0.00,0.94,46.35,-0.01,176.00,0.53,0.06,0.00,0.94,38.77,0.00,111
,27900,"Potgieter, Aldrich",0.81,0.09,0.00,0.94,20.51,0.03,154.00,0.70,0.06,0.00,0.95,30.75,0.00,217.00,0.79,0.07,0.00,0.93,19.40,-0.05,57.00,0.28,0.06,0.00,0.96,68.22,-0.02,69.00,0.49,0.08,0.00,0.94,45.37,0.00,107.00,0.54,0.03,0.00,0.92,39.74,-0.04,90
,15330,"Griffin, Lanto",0.73,0.09,0.00,0.93,22.78,-0.04,180.00,0.69,0.05,0.00,0.96,30.60,0.00,306.00,0.85,0.05,0.00,0.94,21.79,-0.06,67.00,0.32,0.08,0.00,0.99,50.11,0.03,90.00,0.48,0.09,0.00,0.96,44.50,0.03,156.00,0.55,0.03,0.00,0.94,36.47,0.02,90
,23323,"MacIntyre, Robert",0.80,0.06,0.00,0.93,21.92,-0.01,318.00,0.68,0.07,0.00,0.95,29.98,0.00,422.00,0.90,0.06,0.00,0.96,18.44,-0.04,82.00,0.36,0.08,0.00,0.96,57.96,0.03,156.00,0.48,0.05,0.00,0.96,39.15,0.02,237.00,0.64,0.08,0.00,0.96,35.33,0.08,141
,23482,"Sigg, Greyson",0.86,0.07,0.00,0.97,19.21,0.06,210.00,0.63,0.05,0.00,0.96,30.25,0.00,316.00,0.95,0.04,0.00,1.00,16.79,-0.01,54.00,0.32,0.02,0.00,0.93,60.48,-0.01,87.00,0.55,0.03,0.00,0.99,39.92,0.05,121.00,0.53,0.07,0.00,0.94,37.59,-0.01,83
,14509,"Dahmen, Joel",0.77,0.08,0.00,0.95,21.72,0.00,231.00,0.66,0.05,0.00,0.93,31.69,0.00,338.00,0.82,0.08,0.00,0.93,17.03,-0.01,75.00,0.33,0.03,0.00,0.97,65.97,0.02,67.00,0.55,0.04,0.00,0.96,42.72,-0.01,170.00,0.51,0.06,0.00,0.99,37.18,0.01,88
,25003,"Walker, Danny",0.79,0.08,0.00,0.94,22.74,0.01,167.00,0.67,0.06,0.00,0.96,31.04,0.00,250.00,0.77,0.07,0.00,0.91,19.73,-0.07,68.00,0.26,0.06,0.00,0.93,63.77,-0.03,102.00,0.41,0.02,0.00,0.91,44.56,-0.08,128.00,0.64,0.07,0.00,0.93,36.10,0.06,121
,25094,"Fishburn, Patrick",0.84,0.07,0.00,0.95,22.91,0.00,246.00,0.71,0.04,0.00,0.97,32.56,0.00,330.00,0.92,0.04,0.00,0.96,18.52,-0.04,73.00,0.35,0.03,0.00,0.97,63.24,-0.01,118.00,0.53,0.05,0.00,0.97,44.29,0.01,174.00,0.56,0.05,0.00,0.92,43.34,-0.04,132
