Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
136,5085680687,csurunnerccr (91/150),0,250.1,G Matt Fitzpatrick G Cameron Young G Akshay Bhatia G Min Woo Lee G Sepp Straka G Rickie Fowler,,,
136,5086218072,dodgerplayer89 (8/20),0,250.1,G Tommy Fleetwood G Ludvig Aberg G Russell Henley G Nicolai Hojgaard G Corey Conners G Ricky Castillo,,,
138,5086829601,chased97 (150/150),0,249.95001,G Xander Schauffele G Ludvig Aberg G Russell Henley G Maverick McNealy G Harris English G Bud Cauley,,,
138,5085626898,Stonesalltheway (54/150),0,249.95,G Ludvig Aberg G Russell Henley G Cameron Young G Rickie Fowler G Patrick Cantlay G Maverick McNealy,,,
140,5086268526,gameball (1/3),0,249.79999,G Tommy Fleetwood G Si Woo Kim G Sepp Straka G Sahith Theegala G Nicolai Hojgaard G Adam Scott,,,
140,5086398369,johnnychingas2,0,249.79999,G Viktor Hovland G Robert MacIntyre G Akshay Bhatia G Jacob Bridgeman G Maverick McNealy G Sahith Theegala,,,
142,5086642074,parriscd (1/5),0,249.7,G Hideki Matsuyama G Viktor Hovland G Min Woo Lee G Ben Griffin G Sepp Straka G Adam Scott,,,
143,5085789348,FantasyGuru2K14,0,249.55002,G Russell Henley G Cameron Young G Akshay Bhatia G Rickie Fowler G Sahith Theegala G Daniel Berger,,,
143,5086138840,jb3rd811 (8/15),0,249.54999,G Ludvig Aberg G Viktor Hovland G Russell Henley G Maverick McNealy G Lucas Glover G Hao-Tong Li,,,
145,5086060517,jholland1981 (1/5),0,249.4,G Hideki Matsuyama G Ludvig Aberg G Jake Knapp G Sepp Straka G Maverick McNealy G Jason Day,,,
146,5085814498,scooby27bello (2/3),0,249.35,G Chris Gotterup G Ludvig Aberg G Viktor Hovland G Maverick McNealy G Sahith Theegala G Michael Thorbjornsen,,,
147,5085781115,BoangTao33 (99/150),0,249.25,G Russell Henley G Matt Fitzpatrick G Sepp Straka G Justin Thomas G Ryan Gerard G Mackenzie Hughes,,,
148,5086212111,Olson.kj (20/100),0,249.15001,G Si Woo Kim G Russell Henley G Sepp Straka G Sahith Theegala G J.J. Spaun G Alex Noren,,,
148,5086600772,jkbrown83 (3/3),0,249.15001,G Ludvig Aberg G Russell Henley G Jacob Bridgeman G Min Woo Lee G Harris English G Sahith Theegala,,,
150,5086334776,Nadroj311 (23/150),0,248.84999,G Tommy Fleetwood G Matt Fitzpatrick G Justin Rose G Sahith Theegala G Ryo Hisatsune G Max Greyserman,,,
151,5085988927,dr00pd0g (66/150),0,248.75,G Tommy Fleetwood G Viktor Hovland G Russell Henley G Sepp Straka G Ryan Gerard G Christiaan Bezuidenhout,,,
151,5086663420,Pgapro (2/2),0,248.75,G Tommy Fleetwood G Russell Henley G Cameron Young G Sahith Theegala G Nicolai Hojgaard G Pierceson Coody,,,
153,5086066949,hothooper7 (15/20),0,248.70001,G Viktor Hovland G Matt Fitzpatrick G Akshay Bhatia G Maverick McNealy G Justin Thomas G Mackenzie Hughes,,,
153,5086750598,Russ12327,0,248.70001,G Tommy Fleetwood G Matt Fitzpatrick G Akshay Bhatia G Min Woo Lee G Maverick McNealy G Bud Cauley,,,
155,5085811066,SkyU27 (9/10),0,248.65,G Ludvig Aberg G Viktor Hovland G Russell Henley G Matt Fitzpatrick G Alex Noren G Max McGreevy,,,
155,5086172188,Mikeyisballa,0,248.65,G Xander Schauffele G Ludvig Aberg G Akshay Bhatia G Sahith Theegala G Adam Scott G Corey Conners,,,
157,5085504313,Codester2 (2/5),0,248.55,G Tommy Fleetwood G Russell Henley G Jake Knapp G Jordan Spieth G Justin Thomas G Sahith Theegala,,,
157,5085781144,BoangTao33 (128/150),0,248.55,G Tommy Fleetwood G Russell Henley G Maverick McNealy G Daniel Berger G Max Homa G Seonghyeon Kim,,,
157,5086788496,mcat,0,248.55,G Xander Schauffele G Ludvig Aberg G Viktor Hovland G Russell Henley G Bud Cauley G Ricky Castillo,,,
160,5085626908,Stonesalltheway (64/150),0,248.40001,G Ludvig Aberg G Russell Henley G Cameron Young G Sepp Straka G Patrick Cantlay G Daniel Berger,,,
160,5085680719,csurunnerccr (123/150),0,248.40001,G Ludvig Aberg G Viktor Hovland G Cameron Young G Sepp Straka G Rickie Fowler G Kurt Kitayama,,,
162,5085680637,csurunnerccr (41/150),0,248.2,G Tommy Fleetwood G Si Woo Kim G Cameron Young G Sepp Straka G Corey Conners G Ricky Castillo,,,
162,5086334803,Nadroj311 (50/150),0,248.2,G Tommy Fleetwood G Si Woo Kim G Cameron Young G Sepp Straka G Corey Conners G Ricky Castillo,,,
162,5086744504,ilovefootball247 (11/25),0,248.2,G Tommy Fleetwood G Si Woo Kim G Cameron Young G Sepp Straka G Corey Conners G Ricky Castillo,,,
162,5085879571,jjonnewman60 (2/2),0,248.19998,G Tommy Fleetwood G Min Woo Lee G Jake Knapp G Sepp Straka G Sahith Theegala G Nicolai Hojgaard,,,
162,5086212102,Olson.kj (11/100),0,248.19998,G Tommy Fleetwood G Chris Gotterup G Brooks Koepka G Sepp Straka G Maverick McNealy G J.J. Spaun,,,
167,5086704448,Dudeoflife (39/80),0,248.15,G Ludvig Aberg G Russell Henley G Matt Fitzpatrick G Akshay Bhatia G Maverick McNealy G Taylor Pendrith,,,
168,5086202594,tombronzino (3/11),0,248.04999,G Chris Gotterup G Jake Knapp G Sepp Straka G Maverick McNealy G Sahith Theegala G Nicolai Hojgaard,,,
169,5085680728,csurunnerccr (132/150),0,248,G Tommy Fleetwood G Russell Henley G Sepp Straka G Rickie Fowler G Patrick Cantlay G J.J. Spaun,,,
170,5086121252,Jbshively0514 (1/2),0,247.8,G Chris Gotterup G Viktor Hovland G Matt Fitzpatrick G Jacob Bridgeman G Sahith Theegala G Tom Hoge,,,
170,5086834049,kernfam (1/2),0,247.8,G Tommy Fleetwood G Viktor Hovland G Cameron Young G Akshay Bhatia G Patrick Rodgers G Max Greyserman,,,
172,5085626923,Stonesalltheway (79/150),0,247.6,G Ludvig Aberg G Russell Henley G Cameron Young G Patrick Cantlay G Maverick McNealy G Alex Noren,,,
172,5086153642,Ponta01 (7/20),0,247.6,G Si Woo Kim G Ludvig Aberg G Viktor Hovland G Russell Henley G Bud Cauley G Lee Hodges,,,
174,5086717200,garnes222 (6/20),0,247.55,G Tommy Fleetwood G Viktor Hovland G Russell Henley G Maverick McNealy G Michael Thorbjornsen G Max Greyserman,,,
175,5086623077,cdlsports (70/75),0,247.5,G Tommy Fleetwood G Ludvig Aberg G Matt Fitzpatrick G Maverick McNealy G Alex Noren G Christiaan Bezuidenhout,,,
176,5085959272,traunt53 (2/3),0,247.45,G Xander Schauffele G Ludvig Aberg G Jacob Bridgeman G Rickie Fowler G Sahith Theegala G Adam Scott,,,
176,5086789305,base3ballmom (22/22),0,247.45,G Hideki Matsuyama G Chris Gotterup G Cameron Young G Sahith Theegala G Corey Conners G Keith Mitchell,,,
178,5086206869,cptnspaulding (25/150),0,247.25,G Ludvig Aberg G Cameron Young G Jacob Bridgeman G Min Woo Lee G Sepp Straka G Harris English,,,
179,5086726625,cvanarsdale (23/25),0,247.15,G Ludvig Aberg G Russell Henley G Matt Fitzpatrick G Robert MacIntyre G Maverick McNealy G Ricky Castillo,,,
180,5086370529,sneuman (124/150),0,247.05,G Tommy Fleetwood G Ludvig Aberg G Russell Henley G Nicolai Hojgaard G Corey Conners G Keith Mitchell,,,
181,5086188695,lpk8787 (3/3),0,247,G Russell Henley G Matt Fitzpatrick G Cameron Young G Akshay Bhatia G Sepp Straka G Aaron Rai,,,
181,5086845177,jaxfryburger (5/9),0,247,G Xander Schauffele G Matt Fitzpatrick G Cameron Young G Sepp Straka G Harris English G Daniel Berger,,,
183,5086206983,cptnspaulding (139/150),0,246.95,G Viktor Hovland G Russell Henley G Matt Fitzpatrick G Maverick McNealy G Harris English G Daniel Berger,,,
183,5086688816,CamJames (4/5),0,246.95,G Matt Fitzpatrick G Cameron Young G Akshay Bhatia G Justin Rose G Ben Griffin G Maverick McNealy,,,
185,5086230860,TheCommish (91/150),0,246.80002,G Tommy Fleetwood G Hideki Matsuyama G Viktor Hovland G Rickie Fowler G Lucas Glover G Ricky Castillo,,,
185,5085989010,dr00pd0g (149/150),0,246.8,G Viktor Hovland G Matt Fitzpatrick G Sam Burns G Sepp Straka G Rickie Fowler G Maverick McNealy,,,
187,5086261154,EHulseDC (35/150),0,246.74998,G Russell Henley G Matt Fitzpatrick G Cameron Young G Sepp Straka G Rickie Fowler G Brian Harman,,,
187,5086745399,somot,0,246.74998,G Viktor Hovland G Russell Henley G Matt Fitzpatrick G Ben Griffin G Patrick Cantlay G Corey Conners,,,
189,5085829044,B_Heals152 (99/150),0,246.65001,G Hideki Matsuyama G Russell Henley G Rickie Fowler G Maverick McNealy G Adam Scott G Corey Conners,,,
189,5085603158,moklovin (87/150),0,246.65,G Xander Schauffele G Viktor Hovland G Cameron Young G Maverick McNealy G Harris English G Ricky Castillo,,,
189,5085790573,skeetsmcgee (2/10),0,246.65,G Ludvig Aberg G Matt Fitzpatrick G Akshay Bhatia G Sahith Theegala G Nicolai Hojgaard G Adam Scott,,,
189,5086793010,dionysus425,0,246.65,G Tommy Fleetwood G Viktor Hovland G Akshay Bhatia G Sahith Theegala G Adam Scott G Daniel Berger,,,
193,5085855003,goindeep78,0,246.6,G Viktor Hovland G Matt Fitzpatrick G Jacob Bridgeman G Min Woo Lee G Sepp Straka G Adam Scott,,,
194,5085603190,moklovin (119/150),0,246.55,G Ludvig Aberg G Russell Henley G Matt Fitzpatrick G Sepp Straka G Kurt Kitayama G Ricky Castillo,,,
195,5086334870,Nadroj311 (117/150),0,246.5,G Si Woo Kim G Russell Henley G Sepp Straka G Rickie Fowler G Maverick McNealy G Nicolai Hojgaard,,,
196,5085891591,ti29349,0,246.45001,G Xander Schauffele G Russell Henley G Cameron Young G Rickie Fowler G Sahith Theegala G Kurt Kitayama,,,
197,5086228195,Ponta01 (20/20),0,246.40001,G Tommy Fleetwood G Russell Henley G Matt Fitzpatrick G Sepp Straka G Patrick Cantlay G Mac Meissner,,,
198,5086736536,srauco (13/20),0,246.30002,G Xander Schauffele G Ben Griffin G Sepp Straka G Rickie Fowler G Adam Scott G Jason Day,,,
198,5086537924,BoneYard79 (2/3),0,246.3,G Hideki Matsuyama G Russell Henley G Shane Lowry G Rickie Fowler G Sahith Theegala G Corey Conners,,,
200,5086812843,marrkymark0418 (2/3),0,246.25,G Ludvig Aberg G Russell Henley G Cameron Young G Akshay Bhatia G Ben Griffin G Keith Mitchell,,,
201,5086761722,FinsUp444 (2/5),0,246.15001,G Ludvig Aberg G Matt Fitzpatrick G Jacob Bridgeman G Jake Knapp G Ben Griffin G Sahith Theegala,,,
202,5086607912,stash77 (2/3),0,246.1,G Xander Schauffele G Hideki Matsuyama G Brooks Koepka G Sepp Straka G Sahith Theegala G Wyndham Clark,,,
203,5086218065,dodgerplayer89 (1/20),0,246.05002,G Tommy Fleetwood G Xander Schauffele G Russell Henley G Nicolai Hojgaard G Corey Conners G Ricky Castillo,,,
203,5086370420,sneuman (15/150),0,246.05002,G Tommy Fleetwood G Xander Schauffele G Russell Henley G Nicolai Hojgaard G Corey Conners G Ricky Castillo,,,
203,5086038819,brownsrule68,0,246.05,G Viktor Hovland G Russell Henley G Cameron Young G Akshay Bhatia G Sahith Theegala G Rasmus Hojgaard,,,
206,5085735741,egersh92 (1/2),0,245.85002,G Hideki Matsuyama G Russell Henley G Akshay Bhatia G Min Woo Lee G Sepp Straka G Ricky Castillo,,,
206,5085511336,cobenz7974,0,245.84999,G Si Woo Kim G Russell Henley G Matt Fitzpatrick G Sahith Theegala G Nicolai Hojgaard G Corey Conners,,,
208,5085651796,2zschazzz (2/3),0,245.8,G Ludvig Aberg G Viktor Hovland G Matt Fitzpatrick G Patrick Cantlay G Maverick McNealy G Alex Noren,,,
208,5085988953,dr00pd0g (92/150),0,245.8,G Tommy Fleetwood G Ludvig Aberg G Russell Henley G Maverick McNealy G Nicolas Echavarria G Alex Noren,,,
210,5086817642,kl1717 (7/8),0,245.6,G Si Woo Kim G Hideki Matsuyama G Cameron Young G Sepp Straka G Daniel Berger G Tony Finau,,,
211,5086783494,rwalkersc (5/20),0,245.44998,G Hideki Matsuyama G Viktor Hovland G Ben Griffin G Sepp Straka G Harris English G Ryan Gerard,,,
212,5086832050,Taxman8 (65/75),0,245.3,G Hideki Matsuyama G Chris Gotterup G Jacob Bridgeman G Rickie Fowler G Sahith Theegala G Corey Conners,,,
213,5086334849,Nadroj311 (96/150),0,245.25,G Tommy Fleetwood G Hideki Matsuyama G Jake Knapp G Maverick McNealy G Sahith Theegala G Ryan Gerard,,,
213,5086473516,lethuima (74/150),0,245.25,G Tommy Fleetwood G Russell Henley G Harris English G Max Homa G Alex Noren G Bud Cauley,,,
215,5085680684,csurunnerccr (88/150),0,245.20001,G Tommy Fleetwood G Ludvig Aberg G Viktor Hovland G Ben Griffin G Alex Noren G Taylor Pendrith,,,
216,5086303121,dshand03 (2/2),0,245.15001,G Hideki Matsuyama G Chris Gotterup G Viktor Hovland G Sepp Straka G Corey Conners G Michael Brennan,,,
216,5085446158,Jhnyoung (1/4),0,245.15,G Si Woo Kim G Cameron Young G Akshay Bhatia G Sepp Straka G Sahith Theegala G Daniel Berger,,,
216,5085953317,jw1984 (4/5),0,245.15,G Ludvig Aberg G Viktor Hovland G Akshay Bhatia G Sepp Straka G Harris English G J.J. Spaun,,,
216,5086261146,EHulseDC (27/150),0,245.15,G Hideki Matsuyama G Russell Henley G Cameron Young G Shane Lowry G Sahith Theegala G Keith Mitchell,,,
220,5085482635,JPB2014 (92/150),0,245.09999,G Tommy Fleetwood G Ludvig Aberg G Akshay Bhatia G Maverick McNealy G Corey Conners G Davis Thompson,,,
220,5085548029,rlf12,0,245.09999,G Russell Henley G Akshay Bhatia G Jacob Bridgeman G Min Woo Lee G Rickie Fowler G Sahith Theegala,,,
220,5086206938,cptnspaulding (94/150),0,245.09999,G Xander Schauffele G Ludvig Aberg G Cameron Young G Min Woo Lee G Sahith Theegala G Christiaan Bezuidenhout,,,
223,5086819272,kevinroach (105/150),0,245.05002,G Tommy Fleetwood G Xander Schauffele G Russell Henley G Maverick McNealy G Alex Noren G Christiaan Bezuidenhout,,,
223,5085458479,OrangeJuiced (28/150),0,245.05,G Viktor Hovland G Russell Henley G Matt Fitzpatrick G Rickie Fowler G Harris English G Corey Conners,,,
223,5086655243,parriscd (5/5),0,245.04999,G Ludvig Aberg G Viktor Hovland G Russell Henley G Maverick McNealy G Daniel Berger G Ryan Gerard,,,
226,5086334755,Nadroj311 (2/150),0,245,G Ludvig Aberg G Matt Fitzpatrick G Min Woo Lee G Sam Burns G Sepp Straka G Justin Thomas,,,
227,5085620703,WorldBurton,0,244.95001,G Viktor Hovland G Russell Henley G Matt Fitzpatrick G Justin Thomas G Michael Thorbjornsen G Max Greyserman,,,
228,5086218073,dodgerplayer89 (9/20),0,244.9,G Tommy Fleetwood G Xander Schauffele G Ludvig Aberg G Nicolai Hojgaard G Corey Conners G Ricky Castillo,,,
228,5086230868,TheCommish (99/150),0,244.9,G Ludvig Aberg G Viktor Hovland G Matt Fitzpatrick G Jordan Spieth G Maverick McNealy G Nicolai Hojgaard,,,
230,5086497490,Tystar243 (2/3),0,244.85,G Si Woo Kim G Russell Henley G Matt Fitzpatrick G Maverick McNealy G Sahith Theegala G Wyndham Clark,,,
230,5086683074,crunk_juice (4/10),0,244.85,G Russell Henley G Matt Fitzpatrick G Brooks Koepka G Sepp Straka G Rickie Fowler G J.J. Spaun,,,
232,5086716326,Anth0nyW,0,244.70001,G Scottie Scheffler G Ludvig Aberg G Sahith Theegala G Tom Hoge G Ricky Castillo G Taylor Moore,,,
232,5086599786,Toll_Troll (1/3),0,244.7,G Hideki Matsuyama G Ludvig Aberg G Min Woo Lee G Rickie Fowler G Harris English G Sahith Theegala,,,
234,5085988928,dr00pd0g (67/150),0,244.65,G Tommy Fleetwood G Matt Fitzpatrick G Cameron Young G Maverick McNealy G Harris English G Christiaan Bezuidenhout,,,
234,5086352852,biscuitboy2k2 (2/2),0,244.65,G Hideki Matsuyama G Viktor Hovland G Min Woo Lee G Ben Griffin G Maverick McNealy G Harris English,,,
236,5085704966,Mastermind7373,0,244.55,G Ludvig Aberg G Akshay Bhatia G Min Woo Lee G Jake Knapp G Sepp Straka G Sahith Theegala,,,
236,5086607929,stash77 (3/3),0,244.55,G Hideki Matsuyama G Viktor Hovland G Jake Knapp G Sepp Straka G Patrick Cantlay G Sahith Theegala,,,
238,5085626937,Stonesalltheway (93/150),0,244.5,G Ludvig Aberg G Russell Henley G Cameron Young G Rickie Fowler G Maverick McNealy G Kurt Kitayama,,,
238,5086786053,tkoblow (12/150),0,244.5,G Tommy Fleetwood G Viktor Hovland G Jacob Bridgeman G Sepp Straka G Daniel Berger G Taylor Pendrith,,,
240,5086689687,garykerman (2/3),0,244.45001,G Hideki Matsuyama G Chris Gotterup G Matt Fitzpatrick G Akshay Bhatia G Sahith Theegala G Ricky Castillo,,,
241,5086261240,EHulseDC (121/150),0,244.4,G Ludvig Aberg G Viktor Hovland G Russell Henley G Matt Fitzpatrick G Ryan Gerard G Ricky Castillo,,,
242,5085829050,B_Heals152 (105/150),0,244.35,G Si Woo Kim G Ludvig Aberg G Russell Henley G Sepp Straka G Maverick McNealy G Christiaan Bezuidenhout,,,
242,5086849288,TROCCO19,0,244.35,G Hideki Matsuyama G Russell Henley G Cameron Young G Patrick Cantlay G Maverick McNealy G Nicolai Hojgaard,,,
244,5086665092,Dstrike (6/6),0,244.3,G Tommy Fleetwood G Hideki Matsuyama G Jacob Bridgeman G Min Woo Lee G Sahith Theegala G Sudarshan Yellamaraju,,,
244,5086212717,craftylefty (25/40),0,244.29999,G Tommy Fleetwood G Viktor Hovland G Akshay Bhatia G Sahith Theegala G Daniel Berger G Ryan Gerard,,,
246,5086706678,Hanner489,0,244.25,G Hideki Matsuyama G Matt Fitzpatrick G Jacob Bridgeman G Min Woo Lee G Sahith Theegala G Adam Scott,,,
246,5086829543,chased97 (92/150),0,244.25,G Tommy Fleetwood G Hideki Matsuyama G Ben Griffin G Maverick McNealy G Rico Hoey G Bud Cauley,,,
248,5086284389,calamarimike (3/8),0,244.20001,G Tommy Fleetwood G Russell Henley G Matt Fitzpatrick G Daniel Berger G Alex Noren G Lucas Glover,,,
249,5085701283,habrye21 (3/8),0,244.00002,G Tommy Fleetwood G Ludvig Aberg G Viktor Hovland G Daniel Berger G Wyndham Clark G Tony Finau,,,
250,5086471300,randers (101/150),0,243.95001,G Tommy Fleetwood G Xander Schauffele G Cameron Young G Nicolai Hojgaard G Corey Conners G Max McGreevy,,,
250,5085828975,B_Heals152 (30/150),0,243.95,G Ludvig Aberg G Matt Fitzpatrick G Robert MacIntyre G Sepp Straka G Harris English G Corey Conners,,,
250,5086466184,mmoore114 (2/3),0,243.95,G Ludvig Aberg G Cameron Young G Akshay Bhatia G Min Woo Lee G Sepp Straka G Daniel Berger,,,
250,5086698086,JASir752 (9/10),0,243.95,G Viktor Hovland G Russell Henley G Cameron Young G Jake Knapp G Harris English G Sahith Theegala,,,
250,5086784466,jbowden911 (2/4),0,243.95,G Viktor Hovland G Russell Henley G Cameron Young G Jake Knapp G Sahith Theegala G Adam Scott,,,
250,5086826090,jmac2688 (1/2),0,243.95,G Chris Gotterup G Viktor Hovland G Robert MacIntyre G Harris English G Justin Thomas G Sahith Theegala,,,
250,5086832054,Taxman8 (69/75),0,243.95,G Xander Schauffele G Cameron Young G Min Woo Lee G Ben Griffin G Sepp Straka G Jordan Spieth,,,
257,5086218071,dodgerplayer89 (7/20),0,243.9,G Tommy Fleetwood G Ludvig Aberg G Russell Henley G Brooks Koepka G Corey Conners G Ricky Castillo,,,
257,5086471202,randers (3/150),0,243.9,G Xander Schauffele G Cameron Young G Ben Griffin G Rickie Fowler G Sahith Theegala G Kurt Kitayama,,,
259,5086473548,lethuima (106/150),0,243.85,G Tommy Fleetwood G Ludvig Aberg G Maverick McNealy G Max Homa G Rasmus Hojgaard G Alex Noren,,,
259,5086786161,tkoblow (120/150),0,243.84999,G Hideki Matsuyama G Ludvig Aberg G Matt Fitzpatrick G Rickie Fowler G Ryan Gerard G Max Homa,,,
261,5086172148,xJordan16 (6/43),0,243.8,G Tommy Fleetwood G Ludvig Aberg G Cameron Young G Maverick McNealy G Nicolai Hojgaard G Kristoffer Reitan,,,
261,5086471326,randers (127/150),0,243.8,G Russell Henley G Cameron Young G Shane Lowry G Jacob Bridgeman G Maverick McNealy G Corey Conners,,,
263,5085807115,Gunners06,0,243.75,G Chris Gotterup G Cameron Young G Min Woo Lee G Sepp Straka G Sahith Theegala G Kurt Kitayama,,,
264,5086786186,tkoblow (145/150),0,243.7,G Ludvig Aberg G Matt Fitzpatrick G Akshay Bhatia G Patrick Cantlay G Justin Thomas G Corey Conners,,,
265,5086206894,cptnspaulding (50/150),0,243.55,G Xander Schauffele G Russell Henley G Cameron Young G Maverick McNealy G Adam Scott G Daniel Berger,,,
265,5085482621,JPB2014 (78/150),0,243.54999,G Tommy Fleetwood G Akshay Bhatia G Min Woo Lee G Sepp Straka G Maverick McNealy G Michael Thorbjornsen,,,
265,5086506125,wpace34 (2/2),0,243.54999,G Rory McIlroy G Russell Henley G Cameron Young G Akshay Bhatia G Lee Hodges G Taylor Moore,,,
265,5086796498,aojullu96 (4/4),0,243.54999,G Xander Schauffele G Ludvig Aberg G Cameron Young G Jake Knapp G Sahith Theegala G Max Greyserman,,,
269,5085826207,MikeD619 (1/2),0,243.5,G Russell Henley G Cameron Young G Min Woo Lee G Jake Knapp G Ben Griffin G Sepp Straka,,,
269,5086345573,UniversalFriend (42/42),0,243.5,G Hideki Matsuyama G Matt Fitzpatrick G Cameron Young G Sepp Straka G Patrick Cantlay G Daniel Berger,,,
271,5085626890,Stonesalltheway (46/150),0,243.35,G Ludvig Aberg G Russell Henley G Cameron Young G Patrick Cantlay G Maverick McNealy G Daniel Berger,,,
271,5085579223,manninggene24,0,243.34999,G Xander Schauffele G Ludvig Aberg G Russell Henley G Jacob Bridgeman G Maverick McNealy G Mark Hubbard,,,
273,5085895734,Firedog50 (39/150),0,243.30002,G Tommy Fleetwood G Xander Schauffele G Min Woo Lee G Sepp Straka G Daniel Berger G Alex Noren,,,
273,5086601614,sarahj1221,0,243.29999,G Matt Fitzpatrick G Cameron Young G Akshay Bhatia G Jake Knapp G Ben Griffin G Sepp Straka,,,
275,5086640598,Bash090921,0,243.25,G Ludvig Aberg G Russell Henley G Shane Lowry G Sepp Straka G Harris English G Corey Conners,,,
275,5086797477,Greyhounds13 (1/3),0,243.25,G Si Woo Kim G Ludvig Aberg G Russell Henley G Sepp Straka G Corey Conners G Tom Hoge,,,
275,5086739492,thebodyspill (49/100),0,243.24998,G Tommy Fleetwood G Viktor Hovland G Matt Fitzpatrick G Maverick McNealy G J.J. Spaun G Aaron Rai,,,
278,5085443123,dskur221,0,243.2,G Russell Henley G Cameron Young G Min Woo Lee G Sepp Straka G Rickie Fowler G Jordan Spieth,,,
279,5085828983,B_Heals152 (38/150),0,243.15,G Ludvig Aberg G Cameron Young G Jacob Bridgeman G Patrick Cantlay G Justin Thomas G Bud Cauley,,,
279,5086603085,ivymoose (12/14),0,243.15,G Ludvig Aberg G Cameron Young G Jacob Bridgeman G Patrick Cantlay G Justin Thomas G Bud Cauley,,,
281,5085774931,lidstrom20,0,243.05002,G Ludvig Aberg G Viktor Hovland G Akshay Bhatia G Min Woo Lee G Sepp Straka G Sam Stevens,,,
282,5086786083,tkoblow (42/150),0,242.95,G Ludvig Aberg G Russell Henley G Justin Thomas G Adam Scott G Jason Day G Daniel Berger,,,
283,5085478981,ItsDrakeo (89/150),0,242.9,G Si Woo Kim G Russell Henley G Cameron Young G Min Woo Lee G Ben Griffin G Austin Smotherman,,,
284,5085881928,chicagoillinifan,0,242.85,G Si Woo Kim G Viktor Hovland G Brooks Koepka G Sepp Straka G Sahith Theegala G Nicolai Hojgaard,,,
285,5085878030,ForearmShiver-17,0,242.80002,G Tommy Fleetwood G Ludvig Aberg G Cameron Young G Rickie Fowler G Adam Scott G Chad Ramey,,,
286,5086704422,Dudeoflife (13/80),0,242.75002,G Ludvig Aberg G Russell Henley G Cameron Young G Akshay Bhatia G Alex Noren G Max Greyserman,,,
286,5085624574,brydog22 (1/2),0,242.75,G Tommy Fleetwood G Cameron Young G Min Woo Lee G Maverick McNealy G Adam Scott G J.J. Spaun,,,
286,5085624579,brydog22 (2/2),0,242.75,G Tommy Fleetwood G Cameron Young G Min Woo Lee G Maverick McNealy G Adam Scott G J.J. Spaun,,,
286,5085895712,Firedog50 (17/150),0,242.75,G Si Woo Kim G Ludvig Aberg G Matt Fitzpatrick G Sepp Straka G Maverick McNealy G Christiaan Bezuidenhout,,,
286,5086218069,dodgerplayer89 (5/20),0,242.75,G Tommy Fleetwood G Ludvig Aberg G Russell Henley G Patrick Cantlay G Corey Conners G Ricky Castillo,,,
286,5086370407,sneuman (2/150),0,242.75,G Tommy Fleetwood G Ludvig Aberg G Russell Henley G Patrick Cantlay G Corey Conners G Ricky Castillo,,,
286,5086733956,habrye21 (4/8),0,242.75,G Si Woo Kim G Russell Henley G Matt Fitzpatrick G Sahith Theegala G Adam Scott G Corey Conners,,,
